x	y
270	-44.0000
271	-50.0000
272	-48.0000
273	-48.0000
274	-48.0000
275	-50.0000
276	-48.0000
277	-50.0000
278	-48.0000
279	-48.0000
280	-52.0000
281	-48.0000
282	-48.0000
283	-48.0000
284	-50.0000
285	-50.0000
286	-54.0000
287	-46.0000
288	-50.0000
289	-56.0000
290	-50.0000
291	-50.0000
292	-48.0000
293	-50.0000
294	-48.0000
295	-54.0000
296	-50.0000
297	-50.0000
298	-46.0000
299	-50.0000
300	-50.0000
301	-48.0000
302	-48.0000
303	-48.0000
304	-48.0000
305	-52.0000
306	-50.0000
307	-48.0000
308	-50.0000
309	-54.0000
310	-50.0000
311	-48.0000
312	-46.0000
313	-48.0000
314	-46.0000
315	-46.0000
316	-48.0000
317	-50.0000
318	-48.0000
319	-48.0000
320	-52.0000
321	-46.0000
322	-50.0000
323	-48.0000
324	-50.0000
325	-46.0000
326	-48.0000
327	-48.0000
328	-48.0000
329	-50.0000
330	-50.0000
331	-50.0000
332	-54.0000
333	-50.0000
334	-50.0000
335	-48.0000
336	-46.0000
337	-50.0000
338	-50.0000
339	-46.0000
340	-50.0000
341	-52.0000
342	-48.0000
343	-54.0000
344	-46.0000
345	-46.0000
346	-52.0000
347	-46.0000
348	-48.0000
349	-50.0000
350	-48.0000
351	-50.0000
352	-44.0000
353	-50.0000
354	-46.0000
355	-46.0000
356	-46.0000
357	-48.0000
358	-48.0000
359	-46.0000
360	-48.0000
361	-50.0000
362	-48.0000
363	-48.0000
364	-48.0000
365	-50.0000
366	-48.0000
367	-52.0000
368	-50.0000
369	-50.0000
370	-46.0000
371	-54.0000
372	-48.0000
373	-50.0000
374	-46.0000
375	-48.0000
376	-52.0000
377	-46.0000
378	-48.0000
379	-48.0000
380	-50.0000
381	-48.0000
382	-48.0000
383	-48.0000
384	-48.0000
385	-52.0000
386	-48.0000
387	-50.0000
388	-46.0000
389	-52.0000
390	-46.0000
391	-48.0000
392	-48.0000
393	-50.0000
394	-48.0000
395	-52.0000
396	-46.0000
397	-52.0000
398	-46.0000
399	-50.0000
400	-52.0000
401	-48.0000
402	-50.0000
403	-52.0000
404	-50.0000
405	-48.0000
406	-50.0000
407	-50.0000
408	-50.0000
409	-48.0000
410	-48.0000
411	-50.0000
412	-50.0000
413	-48.0000
414	-52.0000
415	-50.0000
416	-50.0000
417	-50.0000
418	-50.0000
419	-48.0000
420	-50.0000
421	-52.0000
422	-50.0000
423	-58.0000
424	-48.0000
425	-48.0000
426	-46.0000
427	-50.0000
428	-52.0000
429	-50.0000
430	-48.0000
431	-48.0000
432	-48.0000
433	-46.0000
434	-46.0000
435	-48.0000
436	-50.0000
437	-48.0000
438	-50.0000
439	-50.0000
440	-46.0000
441	-50.0000
442	-46.0000
443	-46.0000
444	-50.0000
445	-48.0000
446	-46.0000
447	-46.0000
448	-50.0000
449	-48.0000
450	-54.0000
451	-46.0000
452	-50.0000
453	-46.0000
454	-48.0000
455	-52.0000
456	-46.0000
457	-48.0000
458	-48.0000
459	-50.0000
460	-52.0000
461	-52.0000
462	-52.0000
463	-52.0000
464	-48.0000
465	-52.0000
466	-50.0000
467	-48.0000
468	-52.0000
469	-50.0000
470	-48.0000
471	-50.0000
472	-48.0000
473	-44.0000
474	-48.0000
475	-48.0000
476	-48.0000
477	-50.0000
478	-46.0000
479	-52.0000
480	-48.0000
481	-48.0000
482	-48.0000
483	-50.0000
484	-46.0000
485	-50.0000
486	-52.0000
487	-44.0000
488	-48.0000
489	-52.0000
490	-50.0000
491	-48.0000
492	-52.0000
493	-52.0000
494	-48.0000
495	-48.0000
496	-46.0000
497	-50.0000
498	-48.0000
499	-54.0000
500	-48.0000
501	-56.0000
502	-46.0000
503	-52.0000
504	-52.0000
505	-46.0000
506	-44.0000
507	-50.0000
508	-50.0000
509	-50.0000
510	-48.0000
511	-50.0000
512	-46.0000
513	-52.0000
514	-50.0000
515	-50.0000
516	-46.0000
517	-50.0000
518	-42.0000
519	-48.0000
520	-42.0000
521	-48.0000
522	-48.0000
523	-48.0000
524	-46.0000
525	-50.0000
526	-46.0000
527	-50.0000
528	-50.0000
529	-48.0000
530	-48.0000
531	-54.0000
532	-48.0000
533	-50.0000
534	-50.0000
535	-50.0000
536	-48.0000
537	-52.0000
538	-50.0000
539	-50.0000
540	-48.0000
541	-48.0000
542	-52.0000
543	-50.0000
544	-50.0000
545	-50.0000
546	-48.0000
547	-46.0000
548	-48.0000
549	-50.0000
550	-50.0000
551	-48.0000
552	-50.0000
553	-52.0000
554	-50.0000
555	-48.0000
556	-50.0000
557	-48.0000
558	-50.0000
559	-48.0000
560	-50.0000
561	-48.0000
562	-50.0000
563	-50.0000
564	-48.0000
565	-48.0000
566	-48.0000
567	-52.0000
568	-50.0000
569	-50.0000
570	-50.0000
571	-48.0000
572	-50.0000
573	-48.0000
574	-48.0000
575	-50.0000
576	-50.0000
577	-48.0000
578	-52.0000
579	-48.0000
580	-52.0000
581	-48.0000
582	-46.0000
583	-48.0000
584	-48.0000
585	-52.0000
586	-50.0000
587	-50.0000
588	-50.0000
589	-50.0000
590	-48.0000
591	-48.0000
592	-48.0000
593	-50.0000
594	-50.0000
595	-48.0000
596	-50.0000
597	-56.0000
598	-48.0000
599	-46.0000
600	-48.0000
601	-46.0000
602	-48.0000
603	-52.0000
604	-48.0000
605	-50.0000
606	-52.0000
607	-48.0000
608	-42.0000
609	-50.0000
610	-46.0000
611	-50.0000
612	-46.0000
613	-50.0000
614	-44.0000
615	-42.0000
616	-50.0000
617	-52.0000
618	-48.0000
619	-50.0000
620	-52.0000
621	-50.0000
622	-46.0000
623	-46.0000
624	-50.0000
625	-54.0000
626	-50.0000
627	-52.0000
628	-50.0000
629	-54.0000
630	-46.0000
631	-48.0000
632	-52.0000
633	-46.0000
634	-48.0000
635	-44.0000
636	-48.0000
637	-50.0000
638	-50.0000
639	-42.0000
640	-42.0000
641	-50.0000
642	-48.0000
643	-50.0000
644	-42.0000
645	-50.0000
646	-44.0000
647	-46.0000
648	-46.0000
649	-48.0000
650	-48.0000
651	-50.0000
652	-42.0000
653	-54.0000
654	-48.0000
655	-54.0000
656	-48.0000
657	-48.0000
658	-54.0000
659	-50.0000
660	-54.0000
661	-48.0000
662	-50.0000
663	-52.0000
664	-52.0000
665	-48.0000
666	-50.0000
667	-50.0000
668	-50.0000
669	-46.0000
670	-52.0000
671	-50.0000
672	-52.0000
673	-50.0000
674	-48.0000
675	-46.0000
676	-46.0000
677	-44.0000
678	-52.0000
679	-48.0000
680	-50.0000
681	-54.0000
682	-52.0000
683	-46.0000
684	-52.0000
685	-46.0000
686	-46.0000
687	-46.0000
688	-48.0000
689	-48.0000
690	-50.0000
691	-50.0000
692	-50.0000
693	-48.0000
694	-50.0000
695	-50.0000
696	-48.0000
697	-50.0000
698	-46.0000
699	-50.0000
700	-50.0000
701	-50.0000
702	-48.0000
703	-44.0000
704	-52.0000
705	-42.0000
706	-48.0000
707	-48.0000
708	-48.0000
709	-50.0000
710	-48.0000
711	-50.0000
712	-48.0000
713	-52.0000
714	-54.0000
715	-52.0000
716	-48.0000
717	-50.0000
718	-52.0000
719	-52.0000
720	-50.0000
721	-50.0000
722	-50.0000
723	-42.0000
724	-48.0000
725	-56.0000
726	-50.0000
727	-52.0000
728	-50.0000
729	-48.0000
730	-50.0000
731	-44.0000
732	-46.0000
733	-50.0000
734	-50.0000
735	-50.0000
736	-48.0000
737	-48.0000
738	-48.0000
739	-48.0000
740	-44.0000
741	-50.0000
742	-46.0000
743	-46.0000
744	-48.0000
745	-50.0000
746	-50.0000
747	-50.0000
748	-48.0000
749	-54.0000
750	-48.0000
751	-48.0000
752	-48.0000
753	-48.0000
754	-44.0000
755	-54.0000
756	-50.0000
757	-52.0000
758	-46.0000
759	-50.0000
760	-48.0000
761	-50.0000
762	-46.0000
763	-50.0000
764	-46.0000
765	-52.0000
766	-52.0000
767	-48.0000
768	-50.0000
769	-52.0000
770	-52.0000
771	-50.0000
772	-48.0000
773	-52.0000
774	-46.0000
775	-46.0000
776	-46.0000
777	-50.0000
778	-44.0000
779	-46.0000
780	-46.0000
781	-48.0000
782	-54.0000
783	-52.0000
784	-48.0000
785	-48.0000
786	-52.0000
787	-48.0000
788	-50.0000
789	-50.0000
790	-54.0000
791	-54.0000
792	-50.0000
793	-54.0000
794	-50.0000
795	-48.0000
796	-48.0000
797	-48.0000
798	-52.0000
799	-50.0000
800	-50.0000
801	-56.0000
802	-48.0000
803	-48.0000
804	-54.0000
805	-48.0000
806	-54.0000
807	-50.0000
808	-50.0000
809	-50.0000
810	-50.0000
811	-44.0000
812	-50.0000
813	-46.0000
814	-50.0000
815	-50.0000
816	-46.0000
817	-48.0000
818	-54.0000
819	-50.0000
820	-46.0000
821	-48.0000
822	-50.0000
823	-48.0000
824	-50.0000
825	-52.0000
826	-48.0000
827	-42.0000
828	-52.0000
829	-44.0000
830	-50.0000
831	-46.0000
832	-50.0000
833	-42.0000
834	-50.0000
835	-50.0000
836	-46.0000
837	-50.0000
838	-50.0000
839	-52.0000
840	-50.0000
841	-50.0000
842	-54.0000
843	-48.0000
844	-50.0000
845	-48.0000
846	-50.0000
847	-48.0000
848	-52.0000
849	-48.0000
850	-48.0000
851	-42.0000
852	-50.0000
853	-56.0000
854	-48.0000
855	-50.0000
856	-46.0000
857	-48.0000
858	-48.0000
859	-44.0000
860	-50.0000
861	-50.0000
862	-50.0000
863	-56.0000
864	-44.0000
865	-48.0000
866	-52.0000
867	-50.0000
868	-46.0000
869	-48.0000
870	-48.0000
871	-46.0000
872	-50.0000
873	-50.0000
874	-52.0000
875	-48.0000
876	-52.0000
877	-52.0000
878	-46.0000
879	-50.0000
880	-48.0000
881	-50.0000
882	-50.0000
883	-50.0000
884	-50.0000
885	-50.0000
886	-46.0000
887	-46.0000
888	-50.0000
889	-50.0000
890	-42.0000
891	-50.0000
892	-44.0000
893	-48.0000
894	-50.0000
895	-46.0000
896	-48.0000
897	-50.0000
898	-50.0000
899	-50.0000
900	-48.0000
901	-48.0000
902	-48.0000
903	-46.0000
904	-46.0000
905	-52.0000
906	-48.0000
907	-50.0000
908	-46.0000
909	-52.0000
910	-50.0000
911	-54.0000
912	-48.0000
913	-48.0000
914	-48.0000
915	-48.0000
916	-54.0000
917	-50.0000
918	-50.0000
919	-50.0000
920	-52.0000
921	-58.0000
922	-50.0000
923	-44.0000
924	-52.0000
925	-48.0000
926	-52.0000
927	-48.0000
928	-48.0000
929	-50.0000
930	-50.0000
931	-46.0000
932	-52.0000
933	-48.0000
934	-52.0000
935	-48.0000
936	-52.0000
937	-50.0000
938	-50.0000
939	-50.0000
940	-54.0000
941	-50.0000
942	-50.0000
943	-48.0000
944	-48.0000
945	-50.0000
946	-48.0000
947	-48.0000
948	-48.0000
949	-50.0000
950	-50.0000
951	-46.0000
952	-48.0000
953	-50.0000
954	-48.0000
955	-48.0000
956	-50.0000
957	-46.0000
958	-50.0000
959	-48.0000
960	-52.0000
961	-48.0000
962	-54.0000
963	-50.0000
964	-48.0000
965	-48.0000
966	-50.0000
967	-50.0000
968	-48.0000
969	-50.0000
970	-52.0000
971	-50.0000
972	-54.0000
973	-50.0000
974	-50.0000
975	-50.0000
976	-50.0000
977	-48.0000
978	-50.0000
979	-48.0000
980	-50.0000
981	-54.0000
982	-50.0000
983	-46.0000
984	-50.0000
985	-46.0000
986	-50.0000
987	-46.0000
988	-46.0000
989	-48.0000
990	-50.0000
991	-50.0000
992	-50.0000
993	-48.0000
994	-50.0000
995	-50.0000
996	-44.0000
997	-50.0000
998	-46.0000
999	-46.0000
1000	-50.0000
1001	-52.0000
1002	-46.0000
1003	-50.0000
1004	-54.0000
1005	-52.0000
1006	-46.0000
1007	-48.0000
1008	-54.0000
1009	-52.0000
1010	-54.0000
1011	-48.0000
1012	-48.0000
1013	-52.0000
1014	-44.0000
1015	-52.0000
1016	-50.0000
1017	-50.0000
1018	-46.0000
1019	-50.0000
1020	-48.0000
1021	-50.0000
1022	-48.0000
1023	-46.0000
1024	-44.0000
1025	-50.0000
1026	-50.0000
1027	-46.0000
1028	-46.0000
1029	-48.0000
1030	-48.0000
1031	-50.0000
1032	-46.0000
1033	-48.0000
1034	-48.0000
1035	-50.0000
1036	-48.0000
1037	-52.0000
1038	-50.0000
1039	-56.0000
1040	-46.0000
1041	-48.0000
1042	-48.0000
1043	-50.0000
1044	-50.0000
1045	-52.0000
1046	-50.0000
1047	-50.0000
1048	-52.0000
1049	-54.0000
1050	-48.0000
1051	-50.0000
1052	-48.0000
1053	-44.0000
1054	-52.0000
1055	-48.0000
1056	-50.0000
1057	-50.0000
1058	-48.0000
1059	-48.0000
1060	-52.0000
1061	-48.0000
1062	-52.0000
1063	-50.0000
1064	-50.0000
1065	-48.0000
1066	-52.0000
1067	-48.0000
1068	-48.0000
1069	-46.0000
1070	-44.0000
1071	-52.0000
1072	-46.0000
1073	-48.0000
1074	-50.0000
1075	-50.0000
1076	-46.0000
1077	-46.0000
1078	-50.0000
1079	-50.0000
1080	-46.0000
1081	-52.0000
1082	-48.0000
1083	-50.0000
1084	-50.0000
1085	-48.0000
1086	-50.0000
1087	-50.0000
1088	-50.0000
1089	-46.0000
1090	-52.0000
1091	-48.0000
1092	-48.0000
1093	-48.0000
1094	-46.0000
1095	-48.0000
1096	-48.0000
1097	-48.0000
1098	-54.0000
1099	-50.0000
1100	-50.0000
1101	-52.0000
1102	-50.0000
1103	-46.0000
1104	-50.0000
1105	-48.0000
1106	-54.0000
1107	-48.0000
1108	-56.0000
1109	-50.0000
1110	-46.0000
1111	-48.0000
1112	-48.0000
1113	-46.0000
1114	-52.0000
1115	-42.0000
1116	-46.0000
1117	-50.0000
1118	-52.0000
1119	-50.0000
1120	-48.0000
1121	-50.0000
1122	-52.0000
1123	-50.0000
1124	-44.0000
1125	-48.0000
1126	-52.0000
1127	-44.0000
1128	-50.0000
1129	-52.0000
1130	-48.0000
1131	-50.0000
1132	-52.0000
1133	-52.0000
1134	-42.0000
1135	-50.0000
1136	-50.0000
1137	-50.0000
1138	-52.0000
1139	-48.0000
1140	-54.0000
1141	-50.0000
1142	-50.0000
1143	-46.0000
1144	-48.0000
1145	-48.0000
1146	-48.0000
1147	-50.0000
1148	-50.0000
1149	-50.0000
1150	-48.0000
1151	-48.0000
1152	-48.0000
1153	-54.0000
1154	-52.0000
1155	-50.0000
1156	-44.0000
1157	-52.0000
1158	-50.0000
1159	-48.0000
1160	-48.0000
1161	-52.0000
1162	-48.0000
1163	-46.0000
1164	-46.0000
1165	-52.0000
1166	-50.0000
1167	-48.0000
1168	-50.0000
1169	-50.0000
1170	-48.0000
1171	-46.0000
1172	-50.0000
1173	-48.0000
1174	-50.0000
1175	-50.0000
1176	-52.0000
1177	-52.0000
1178	-48.0000
1179	-50.0000
1180	-46.0000
1181	-48.0000
1182	-52.0000
1183	-52.0000
1184	-52.0000
1185	-50.0000
1186	-44.0000
1187	-44.0000
1188	-56.0000
1189	-48.0000
1190	-50.0000
1191	-48.0000
1192	-50.0000
1193	-52.0000
1194	-50.0000
1195	-50.0000
1196	-50.0000
1197	-44.0000
1198	-46.0000
1199	-46.0000
1200	-50.0000
1201	-48.0000
1202	-50.0000
1203	-48.0000
1204	-50.0000
1205	-48.0000
1206	-50.0000
1207	-50.0000
1208	-48.0000
1209	-50.0000
1210	-50.0000
1211	-46.0000
1212	-50.0000
1213	-50.0000
1214	-50.0000
1215	-48.0000
1216	-52.0000
1217	-44.0000
1218	-52.0000
1219	-46.0000
1220	-52.0000
1221	-48.0000
1222	-50.0000
1223	-50.0000
1224	-44.0000
1225	-54.0000
1226	-52.0000
1227	-50.0000
1228	-54.0000
1229	-52.0000
1230	-52.0000
1231	-48.0000
1232	-48.0000
1233	-50.0000
1234	-50.0000
1235	-50.0000
1236	-50.0000
1237	-50.0000
1238	-44.0000
1239	-48.0000
1240	-48.0000
1241	-46.0000
1242	-54.0000
1243	-48.0000
1244	-48.0000
1245	-52.0000
1246	-50.0000
1247	-52.0000
1248	-50.0000
1249	-48.0000
1250	-54.0000
1251	-52.0000
1252	-42.0000
1253	-52.0000
1254	-48.0000
1255	-44.0000
1256	-48.0000
1257	-50.0000
1258	-50.0000
1259	-54.0000
1260	-52.0000
1261	-52.0000
1262	-46.0000
1263	-48.0000
1264	-50.0000
1265	-54.0000
1266	-50.0000
1267	-48.0000
1268	-48.0000
1269	-56.0000
1270	-48.0000
1271	-48.0000
1272	-50.0000
1273	-54.0000
1274	-44.0000
1275	-50.0000
1276	-50.0000
1277	-50.0000
1278	-50.0000
1279	-46.0000
1280	-48.0000
1281	-52.0000
1282	-48.0000
1283	-48.0000
1284	-50.0000
1285	-48.0000
1286	-52.0000
1287	-50.0000
1288	-44.0000
1289	-48.0000
1290	-44.0000
1291	-52.0000
1292	-46.0000
1293	-54.0000
1294	-52.0000
1295	-50.0000
1296	-50.0000
1297	-50.0000
1298	-50.0000
1299	-50.0000
1300	-52.0000
1301	-48.0000
1302	-48.0000
1303	-50.0000
1304	-50.0000
1305	-56.0000
1306	-50.0000
1307	-50.0000
1308	-48.0000
1309	-46.0000
1310	-50.0000
1311	-54.0000
1312	-48.0000
1313	-48.0000
1314	-44.0000
1315	-46.0000
1316	-50.0000
1317	-50.0000
1318	-50.0000
1319	-48.0000
1320	-48.0000
1321	-50.0000
1322	-48.0000
1323	-50.0000
1324	-52.0000
1325	-44.0000
1326	-46.0000
1327	-46.0000
1328	-44.0000
1329	-46.0000
1330	-48.0000
1331	-48.0000
1332	-50.0000
1333	-48.0000
1334	-50.0000
1335	-44.0000
1336	-50.0000
1337	-50.0000
1338	-46.0000
1339	-48.0000
1340	-46.0000
1341	-46.0000
1342	-56.0000
1343	-48.0000
1344	-50.0000
1345	-48.0000
1346	-48.0000
1347	-48.0000
1348	-50.0000
1349	-52.0000
1350	-50.0000
1351	-48.0000
1352	-48.0000
1353	-50.0000
1354	-50.0000
1355	-52.0000
1356	-52.0000
1357	-48.0000
1358	-52.0000
1359	-46.0000
1360	-44.0000
1361	-48.0000
1362	-46.0000
1363	-46.0000
1364	-48.0000
1365	-50.0000
1366	-44.0000
1367	-48.0000
1368	-48.0000
1369	-50.0000
1370	-50.0000
1371	-48.0000
1372	-46.0000
1373	-50.0000
1374	-50.0000
1375	-54.0000
1376	-50.0000
1377	-50.0000
1378	-54.0000
1379	-52.0000
1380	-42.0000
1381	-50.0000
1382	-50.0000
1383	-42.0000
1384	-50.0000
1385	-48.0000
1386	-52.0000
1387	-52.0000
1388	-50.0000
1389	-50.0000
1390	-44.0000
1391	-48.0000
1392	-46.0000
1393	-52.0000
1394	-52.0000
1395	-50.0000
1396	-48.0000
1397	-52.0000
1398	-48.0000
1399	-48.0000
1400	-52.0000
1401	-54.0000
1402	-48.0000
1403	-50.0000
1404	-44.0000
1405	-48.0000
1406	-48.0000
1407	-50.0000
1408	-48.0000
1409	-50.0000
1410	-50.0000
1411	-50.0000
1412	-50.0000
1413	-50.0000
1414	-48.0000
1415	-48.0000
1416	-46.0000
1417	-48.0000
1418	-48.0000
1419	-46.0000
1420	-42.0000
1421	-54.0000
1422	-52.0000
1423	-50.0000
1424	-48.0000
1425	-48.0000
1426	-52.0000
1427	-50.0000
1428	-50.0000
1429	-50.0000
1430	-48.0000
1431	-54.0000
1432	-52.0000
1433	-50.0000
1434	-46.0000
1435	-48.0000
1436	-44.0000
1437	-44.0000
1438	-50.0000
1439	-50.0000
1440	-50.0000
1441	-46.0000
1442	-52.0000
1443	-48.0000
1444	-52.0000
1445	-48.0000
1446	-50.0000
1447	-48.0000
1448	-46.0000
1449	-48.0000
1450	-46.0000
1451	-48.0000
1452	-50.0000
1453	-48.0000
1454	-46.0000
1455	-46.0000
1456	-44.0000
1457	-48.0000
1458	-48.0000
1459	-48.0000
1460	-50.0000
1461	-50.0000
1462	-50.0000
1463	-46.0000
1464	-50.0000
1465	-48.0000
1466	-46.0000
1467	-48.0000
1468	-46.0000
1469	-50.0000
1470	-52.0000
1471	-48.0000
1472	-48.0000
1473	-50.0000
1474	-50.0000
1475	-46.0000
1476	-54.0000
1477	-50.0000
1478	-50.0000
1479	-52.0000
1480	-48.0000
1481	-48.0000
1482	-50.0000
1483	-52.0000
1484	-50.0000
1485	-46.0000
1486	-52.0000
1487	-48.0000
1488	-50.0000
1489	-50.0000
1490	-50.0000
1491	-46.0000
1492	-50.0000
1493	-50.0000
1494	-48.0000
1495	-46.0000
1496	-52.0000
1497	-46.0000
1498	-48.0000
1499	-48.0000
1500	-48.0000
1501	-46.0000
1502	-50.0000
1503	-50.0000
1504	-48.0000
1505	-50.0000
1506	-54.0000
1507	-52.0000
1508	-48.0000
1509	-50.0000
1510	-48.0000
1511	-42.0000
1512	-48.0000
1513	-50.0000
1514	-50.0000
1515	-50.0000
1516	-52.0000
1517	-60.0000
1518	-48.0000
1519	-50.0000
1520	-48.0000
1521	-50.0000
1522	-52.0000
1523	-50.0000
1524	-48.0000
1525	-50.0000
1526	-48.0000
1527	-44.0000
1528	-52.0000
1529	-48.0000
1530	-48.0000
1531	-50.0000
1532	-48.0000
1533	-48.0000
1534	-48.0000
1535	-46.0000
1536	-50.0000
1537	-48.0000
1538	-50.0000
1539	-50.0000
1540	-46.0000
1541	-52.0000
1542	-48.0000
1543	-50.0000
1544	-50.0000
1545	-50.0000
1546	-50.0000
1547	-48.0000
1548	-42.0000
1549	-50.0000
1550	-50.0000
1551	-50.0000
1552	-48.0000
1553	-50.0000
1554	-54.0000
1555	-54.0000
1556	-50.0000
1557	-48.0000
1558	-50.0000
1559	-54.0000
1560	-50.0000
1561	-54.0000
1562	-46.0000
1563	-48.0000
1564	-46.0000
1565	-50.0000
1566	-52.0000
1567	-50.0000
1568	-50.0000
1569	-48.0000
1570	-50.0000
1571	-44.0000
1572	-56.0000
1573	-52.0000
1574	-46.0000
1575	-48.0000
1576	-46.0000
1577	-48.0000
1578	-50.0000
1579	-50.0000
1580	-50.0000
1581	-48.0000
1582	-46.0000
1583	-50.0000
1584	-44.0000
1585	-50.0000
1586	-50.0000
1587	-46.0000
1588	-54.0000
1589	-50.0000
1590	-48.0000
1591	-44.0000
1592	-50.0000
1593	-48.0000
1594	-48.0000
1595	-48.0000
1596	-46.0000
1597	-50.0000
1598	-48.0000
1599	-50.0000
1600	-50.0000
1601	-48.0000
1602	-52.0000
1603	-48.0000
1604	-50.0000
1605	-52.0000
1606	-50.0000
1607	-50.0000
1608	-50.0000
1609	-50.0000
1610	-52.0000
1611	-50.0000
1612	-48.0000
1613	-46.0000
1614	-52.0000
1615	-50.0000
1616	-50.0000
1617	-46.0000
1618	-50.0000
1619	-50.0000
1620	-48.0000
1621	-50.0000
1622	-48.0000
1623	-50.0000
1624	-48.0000
1625	-50.0000
1626	-50.0000
1627	-50.0000
1628	-50.0000
1629	-50.0000
1630	-46.0000
1631	-54.0000
1632	-46.0000
1633	-52.0000
1634	-52.0000
1635	-50.0000
1636	-46.0000
1637	-50.0000
1638	-48.0000
1639	-44.0000
1640	-50.0000
1641	-46.0000
1642	-52.0000
1643	-54.0000
1644	-52.0000
1645	-56.0000
1646	-48.0000
1647	-50.0000
1648	-46.0000
1649	-48.0000
1650	-52.0000
1651	-50.0000
1652	-48.0000
1653	-46.0000
1654	-50.0000
1655	-46.0000
1656	-48.0000
1657	-52.0000
1658	-48.0000
1659	-52.0000
1660	-50.0000
1661	-48.0000
1662	-50.0000
1663	-50.0000
1664	-50.0000
