x	y
139	-46.0000
140	-46.0000
141	-50.0000
142	-48.0000
143	-50.0000
144	-50.0000
145	-48.0000
146	-48.0000
147	-48.0000
148	-54.0000
149	-48.0000
150	-50.0000
151	-52.0000
152	-40.0000
153	-46.0000
154	-50.0000
155	-42.0000
156	-50.0000
157	-46.0000
158	-48.0000
159	-46.0000
160	-48.0000
161	-50.0000
162	-44.0000
163	-56.0000
164	-52.0000
165	-50.0000
166	-50.0000
167	-48.0000
168	-50.0000
169	-46.0000
170	-54.0000
171	-50.0000
172	-50.0000
173	-54.0000
174	-44.0000
175	-52.0000
176	-48.0000
177	-48.0000
178	-42.0000
179	-52.0000
180	-48.0000
181	-48.0000
182	-48.0000
183	-50.0000
184	-48.0000
185	-56.0000
186	-50.0000
187	-48.0000
188	-46.0000
189	-50.0000
190	-46.0000
191	-48.0000
192	-50.0000
193	-44.0000
194	-48.0000
195	-50.0000
196	-50.0000
197	-48.0000
198	-50.0000
199	-48.0000
200	-50.0000
201	-46.0000
202	-50.0000
203	-46.0000
204	-46.0000
205	-50.0000
206	-50.0000
207	-48.0000
208	-48.0000
209	-50.0000
210	-48.0000
211	-42.0000
212	-50.0000
213	-50.0000
214	-50.0000
215	-50.0000
216	-48.0000
217	-50.0000
218	-50.0000
219	-48.0000
220	-50.0000
221	-52.0000
222	-50.0000
223	-50.0000
224	-48.0000
225	-54.0000
226	-48.0000
227	-54.0000
228	-46.0000
229	-50.0000
230	-48.0000
231	-46.0000
232	-46.0000
233	-48.0000
234	-50.0000
235	-52.0000
236	-44.0000
237	-50.0000
238	-50.0000
239	-46.0000
240	-48.0000
241	-50.0000
242	-50.0000
243	-50.0000
244	-52.0000
245	-52.0000
246	-48.0000
247	-50.0000
248	-48.0000
249	-52.0000
250	-50.0000
251	-52.0000
252	-50.0000
253	-50.0000
254	-50.0000
255	-54.0000
256	-48.0000
257	-48.0000
258	-48.0000
259	-50.0000
260	-50.0000
261	-48.0000
262	-50.0000
263	-46.0000
264	-48.0000
265	-50.0000
266	-46.0000
267	-48.0000
268	-46.0000
269	-50.0000
270	-50.0000
271	-48.0000
272	-50.0000
273	-46.0000
274	-48.0000
275	-48.0000
276	-50.0000
277	-48.0000
278	-48.0000
279	-54.0000
280	-42.0000
281	-44.0000
282	-50.0000
283	-48.0000
284	-46.0000
285	-48.0000
286	-50.0000
287	-48.0000
288	-50.0000
289	-48.0000
290	-44.0000
291	-52.0000
292	-52.0000
293	-50.0000
294	-46.0000
295	-50.0000
296	-50.0000
297	-48.0000
298	-50.0000
299	-48.0000
300	-46.0000
301	-54.0000
302	-46.0000
303	-50.0000
304	-50.0000
305	-46.0000
306	-46.0000
307	-54.0000
308	-46.0000
309	-50.0000
310	-52.0000
311	-50.0000
312	-48.0000
313	-50.0000
314	-50.0000
315	-48.0000
316	-50.0000
317	-52.0000
318	-44.0000
319	-50.0000
320	-48.0000
321	-52.0000
322	-44.0000
323	-52.0000
324	-50.0000
325	-50.0000
326	-50.0000
327	-48.0000
328	-50.0000
329	-50.0000
330	-48.0000
331	-48.0000
332	-46.0000
333	-50.0000
334	-50.0000
335	-42.0000
336	-48.0000
337	-50.0000
338	-48.0000
339	-48.0000
340	-48.0000
341	-50.0000
342	-50.0000
343	-48.0000
344	-48.0000
345	-50.0000
346	-52.0000
347	-44.0000
348	-50.0000
349	-52.0000
350	-46.0000
351	-50.0000
352	-50.0000
353	-54.0000
354	-44.0000
355	-52.0000
356	-46.0000
357	-52.0000
358	-44.0000
359	-44.0000
360	-48.0000
361	-50.0000
362	-52.0000
363	-48.0000
364	-48.0000
365	-50.0000
366	-50.0000
367	-48.0000
368	-50.0000
369	-48.0000
370	-48.0000
371	-50.0000
372	-54.0000
373	-48.0000
374	-50.0000
375	-50.0000
376	-48.0000
377	-50.0000
378	-46.0000
379	-50.0000
380	-48.0000
381	-50.0000
382	-50.0000
383	-50.0000
384	-48.0000
385	-50.0000
386	-46.0000
387	-52.0000
388	-50.0000
389	-48.0000
390	-48.0000
391	-52.0000
392	-46.0000
393	-48.0000
394	-42.0000
395	-50.0000
396	-46.0000
397	-50.0000
398	-46.0000
399	-48.0000
400	-54.0000
401	-48.0000
402	-50.0000
403	-50.0000
404	-50.0000
405	-52.0000
406	-50.0000
407	-48.0000
408	-42.0000
409	-46.0000
410	-46.0000
411	-44.0000
412	-50.0000
413	-46.0000
414	-48.0000
415	-48.0000
416	-50.0000
417	-48.0000
418	-46.0000
419	-50.0000
420	-50.0000
421	-50.0000
422	-48.0000
423	-44.0000
424	-50.0000
425	-44.0000
426	-54.0000
427	-52.0000
428	-48.0000
429	-54.0000
430	-48.0000
431	-52.0000
432	-56.0000
433	-48.0000
434	-44.0000
435	-54.0000
436	-48.0000
437	-48.0000
438	-50.0000
439	-54.0000
440	-50.0000
441	-52.0000
442	-50.0000
443	-46.0000
444	-50.0000
445	-48.0000
446	-50.0000
447	-48.0000
448	-50.0000
449	-46.0000
450	-46.0000
451	-54.0000
452	-50.0000
453	-50.0000
454	-48.0000
455	-48.0000
456	-48.0000
457	-48.0000
458	-52.0000
459	-46.0000
460	-42.0000
461	-50.0000
462	-50.0000
463	-46.0000
464	-48.0000
465	-54.0000
466	-46.0000
467	-46.0000
468	-52.0000
469	-48.0000
470	-50.0000
471	-48.0000
472	-50.0000
473	-46.0000
474	-50.0000
475	-48.0000
476	-46.0000
477	-52.0000
478	-46.0000
479	-46.0000
480	-50.0000
481	-50.0000
482	-46.0000
483	-50.0000
484	-46.0000
485	-50.0000
486	-46.0000
487	-46.0000
488	-48.0000
489	-50.0000
490	-50.0000
491	-48.0000
492	-46.0000
493	-50.0000
494	-52.0000
495	-54.0000
496	-54.0000
497	-48.0000
498	-50.0000
499	-52.0000
500	-54.0000
501	-46.0000
502	-50.0000
503	-52.0000
504	-48.0000
505	-48.0000
506	-46.0000
507	-54.0000
508	-50.0000
509	-46.0000
510	-48.0000
511	-54.0000
512	-50.0000
513	-50.0000
514	-48.0000
515	-46.0000
516	-52.0000
517	-48.0000
518	-48.0000
519	-48.0000
520	-50.0000
521	-48.0000
522	-46.0000
523	-50.0000
524	-46.0000
525	-48.0000
526	-48.0000
527	-46.0000
528	-50.0000
529	-46.0000
530	-44.0000
531	-54.0000
532	-50.0000
533	-50.0000
534	-50.0000
535	-48.0000
536	-44.0000
537	-44.0000
538	-48.0000
539	-50.0000
540	-46.0000
541	-46.0000
542	-48.0000
543	-48.0000
544	-52.0000
545	-54.0000
546	-46.0000
547	-50.0000
548	-50.0000
549	-44.0000
550	-48.0000
551	-44.0000
552	-52.0000
553	-46.0000
554	-54.0000
555	-46.0000
556	-50.0000
557	-50.0000
558	-50.0000
559	-54.0000
560	-46.0000
561	-48.0000
562	-44.0000
563	-54.0000
564	-44.0000
565	-54.0000
566	-50.0000
567	-50.0000
568	-46.0000
569	-50.0000
570	-50.0000
571	-52.0000
572	-50.0000
573	-50.0000
574	-52.0000
575	-50.0000
576	-48.0000
577	-50.0000
578	-48.0000
579	-50.0000
580	-54.0000
581	-46.0000
582	-50.0000
583	-48.0000
584	-46.0000
585	-46.0000
586	-52.0000
587	-44.0000
588	-50.0000
589	-50.0000
590	-48.0000
591	-48.0000
592	-52.0000
593	-52.0000
594	-46.0000
595	-42.0000
596	-48.0000
597	-46.0000
598	-50.0000
599	-46.0000
600	-50.0000
601	-46.0000
602	-52.0000
603	-50.0000
604	-50.0000
605	-50.0000
606	-50.0000
607	-48.0000
608	-46.0000
609	-50.0000
610	-48.0000
611	-50.0000
612	-50.0000
613	-54.0000
614	-46.0000
615	-46.0000
616	-50.0000
617	-52.0000
618	-46.0000
619	-46.0000
620	-48.0000
621	-48.0000
622	-50.0000
623	-50.0000
624	-46.0000
625	-52.0000
626	-52.0000
627	-50.0000
628	-50.0000
629	-50.0000
630	-48.0000
631	-48.0000
632	-50.0000
633	-50.0000
634	-46.0000
635	-54.0000
636	-50.0000
637	-48.0000
638	-50.0000
639	-52.0000
640	-50.0000
641	-46.0000
642	-48.0000
643	-50.0000
644	-50.0000
645	-46.0000
646	-46.0000
647	-50.0000
648	-48.0000
649	-46.0000
650	-42.0000
651	-50.0000
652	-48.0000
653	-50.0000
654	-48.0000
655	-42.0000
656	-48.0000
657	-44.0000
658	-46.0000
659	-50.0000
660	-48.0000
661	-52.0000
662	-48.0000
663	-50.0000
664	-46.0000
665	-46.0000
666	-48.0000
667	-46.0000
668	-46.0000
669	-50.0000
670	-52.0000
671	-44.0000
672	-52.0000
673	-48.0000
674	-46.0000
675	-48.0000
676	-50.0000
677	-50.0000
678	-50.0000
679	-46.0000
680	-50.0000
681	-46.0000
682	-50.0000
683	-48.0000
684	-48.0000
685	-52.0000
686	-50.0000
687	-52.0000
688	-48.0000
689	-48.0000
690	-48.0000
691	-50.0000
692	-46.0000
693	-50.0000
694	-50.0000
695	-48.0000
696	-48.0000
697	-52.0000
698	-50.0000
699	-48.0000
700	-52.0000
701	-52.0000
702	-54.0000
703	-50.0000
704	-50.0000
705	-50.0000
706	-46.0000
707	-54.0000
708	-50.0000
709	-44.0000
710	-50.0000
711	-52.0000
712	-52.0000
713	-46.0000
714	-54.0000
715	-46.0000
716	-50.0000
717	-50.0000
718	-50.0000
719	-50.0000
720	-50.0000
721	-52.0000
722	-44.0000
723	-42.0000
724	-50.0000
725	-50.0000
726	-48.0000
727	-50.0000
728	-50.0000
729	-46.0000
730	-54.0000
731	-48.0000
732	-48.0000
733	-50.0000
734	-48.0000
735	-48.0000
736	-50.0000
737	-54.0000
738	-46.0000
739	-50.0000
740	-50.0000
741	-52.0000
742	-48.0000
743	-46.0000
744	-48.0000
745	-48.0000
746	-46.0000
747	-48.0000
748	-48.0000
749	-48.0000
750	-50.0000
751	-50.0000
752	-50.0000
753	-50.0000
754	-52.0000
755	-50.0000
756	-56.0000
757	-48.0000
758	-48.0000
759	-48.0000
760	-46.0000
761	-48.0000
762	-48.0000
763	-54.0000
764	-48.0000
765	-44.0000
766	-48.0000
767	-52.0000
768	-48.0000
769	-48.0000
770	-52.0000
771	-50.0000
772	-48.0000
773	-48.0000
774	-52.0000
775	-48.0000
776	-48.0000
777	-52.0000
778	-46.0000
779	-50.0000
780	-48.0000
781	-54.0000
782	-48.0000
783	-48.0000
784	-50.0000
785	-42.0000
786	-50.0000
787	-50.0000
788	-46.0000
789	-54.0000
790	-54.0000
791	-50.0000
792	-46.0000
793	-46.0000
794	-50.0000
795	-46.0000
796	-46.0000
797	-46.0000
798	-52.0000
799	-44.0000
800	-52.0000
801	-52.0000
802	-44.0000
803	-52.0000
804	-54.0000
805	-46.0000
806	-50.0000
807	-48.0000
808	-52.0000
809	-48.0000
810	-50.0000
811	-48.0000
812	-50.0000
813	-50.0000
814	-48.0000
815	-54.0000
816	-46.0000
817	-50.0000
818	-44.0000
819	-52.0000
820	-48.0000
821	-50.0000
822	-46.0000
823	-46.0000
824	-42.0000
825	-50.0000
826	-50.0000
827	-48.0000
828	-50.0000
829	-52.0000
830	-52.0000
831	-52.0000
832	-50.0000
833	-50.0000
834	-46.0000
835	-54.0000
836	-52.0000
837	-48.0000
838	-52.0000
839	-50.0000
840	-50.0000
841	-48.0000
842	-50.0000
843	-46.0000
844	-48.0000
845	-46.0000
846	-50.0000
847	-46.0000
848	-50.0000
849	-52.0000
850	-44.0000
851	-42.0000
852	-48.0000
853	-52.0000
854	-52.0000
855	-52.0000
856	-50.0000
857	-46.0000
858	-54.0000
859	-50.0000
860	-50.0000
861	-52.0000
862	-50.0000
863	-48.0000
864	-54.0000
865	-54.0000
866	-44.0000
867	-50.0000
868	-46.0000
869	-50.0000
870	-50.0000
871	-46.0000
872	-44.0000
873	-52.0000
874	-50.0000
875	-50.0000
876	-50.0000
877	-50.0000
878	-48.0000
879	-50.0000
880	-50.0000
881	-50.0000
882	-52.0000
883	-52.0000
884	-56.0000
885	-48.0000
886	-46.0000
887	-52.0000
888	-50.0000
889	-48.0000
890	-48.0000
891	-50.0000
892	-50.0000
893	-48.0000
894	-46.0000
895	-48.0000
896	-50.0000
897	-46.0000
898	-48.0000
899	-50.0000
900	-48.0000
901	-48.0000
902	-48.0000
903	-48.0000
904	-50.0000
905	-50.0000
906	-44.0000
907	-52.0000
908	-48.0000
909	-54.0000
910	-48.0000
911	-46.0000
912	-48.0000
913	-46.0000
914	-46.0000
915	-52.0000
916	-48.0000
917	-54.0000
918	-50.0000
919	-54.0000
920	-44.0000
921	-44.0000
922	-50.0000
923	-44.0000
924	-50.0000
925	-48.0000
926	-50.0000
927	-46.0000
928	-52.0000
929	-48.0000
930	-48.0000
931	-48.0000
932	-52.0000
933	-48.0000
934	-50.0000
935	-48.0000
936	-50.0000
937	-44.0000
938	-52.0000
939	-46.0000
940	-48.0000
941	-48.0000
942	-48.0000
943	-48.0000
944	-46.0000
945	-46.0000
946	-42.0000
947	-52.0000
948	-46.0000
949	-54.0000
950	-48.0000
951	-46.0000
952	-42.0000
953	-52.0000
954	-50.0000
955	-50.0000
956	-50.0000
957	-50.0000
958	-54.0000
959	-52.0000
960	-54.0000
961	-48.0000
962	-46.0000
963	-50.0000
964	-50.0000
965	-44.0000
966	-52.0000
967	-46.0000
968	-48.0000
969	-48.0000
970	-50.0000
971	-46.0000
972	-48.0000
973	-50.0000
974	-50.0000
975	-52.0000
976	-50.0000
977	-54.0000
978	-44.0000
979	-44.0000
980	-48.0000
981	-50.0000
982	-46.0000
983	-50.0000
984	-52.0000
985	-48.0000
986	-50.0000
987	-48.0000
988	-52.0000
989	-50.0000
990	-48.0000
991	-50.0000
992	-50.0000
993	-48.0000
994	-46.0000
995	-50.0000
996	-46.0000
997	-46.0000
998	-50.0000
999	-46.0000
1000	-46.0000
1001	-46.0000
1002	-48.0000
1003	-50.0000
1004	-50.0000
1005	-48.0000
1006	-50.0000
1007	-50.0000
1008	-46.0000
1009	-48.0000
1010	-54.0000
1011	-50.0000
1012	-54.0000
1013	-46.0000
1014	-50.0000
1015	-52.0000
1016	-48.0000
1017	-50.0000
1018	-48.0000
1019	-50.0000
1020	-50.0000
1021	-46.0000
1022	-42.0000
1023	-50.0000
1024	-48.0000
1025	-44.0000
1026	-52.0000
1027	-50.0000
1028	-50.0000
1029	-44.0000
1030	-48.0000
1031	-50.0000
1032	-48.0000
1033	-48.0000
1034	-48.0000
1035	-50.0000
1036	-44.0000
1037	-54.0000
1038	-48.0000
1039	-48.0000
1040	-50.0000
1041	-48.0000
1042	-48.0000
1043	-46.0000
1044	-46.0000
1045	-52.0000
1046	-46.0000
1047	-50.0000
1048	-44.0000
1049	-48.0000
1050	-50.0000
1051	-46.0000
1052	-48.0000
1053	-48.0000
1054	-48.0000
1055	-48.0000
1056	-50.0000
1057	-52.0000
1058	-46.0000
1059	-50.0000
1060	-52.0000
1061	-48.0000
1062	-50.0000
1063	-48.0000
1064	-52.0000
1065	-44.0000
1066	-50.0000
1067	-50.0000
1068	-48.0000
1069	-48.0000
1070	-48.0000
1071	-54.0000
1072	-48.0000
1073	-48.0000
1074	-46.0000
1075	-48.0000
1076	-48.0000
1077	-50.0000
1078	-46.0000
1079	-46.0000
1080	-42.0000
1081	-52.0000
1082	-52.0000
1083	-50.0000
1084	-50.0000
1085	-48.0000
1086	-54.0000
1087	-50.0000
1088	-48.0000
1089	-44.0000
1090	-46.0000
1091	-48.0000
1092	-50.0000
1093	-50.0000
1094	-54.0000
1095	-48.0000
1096	-50.0000
1097	-48.0000
1098	-52.0000
1099	-46.0000
1100	-50.0000
1101	-52.0000
1102	-48.0000
1103	-50.0000
1104	-50.0000
1105	-52.0000
1106	-46.0000
1107	-46.0000
1108	-44.0000
1109	-50.0000
1110	-50.0000
1111	-48.0000
1112	-52.0000
1113	-48.0000
1114	-52.0000
1115	-48.0000
1116	-50.0000
1117	-50.0000
1118	-50.0000
1119	-46.0000
1120	-50.0000
1121	-50.0000
1122	-46.0000
1123	-54.0000
1124	-52.0000
1125	-50.0000
1126	-48.0000
1127	-50.0000
1128	-44.0000
1129	-50.0000
1130	-48.0000
1131	-46.0000
1132	-48.0000
1133	-48.0000
1134	-46.0000
1135	-50.0000
1136	-50.0000
1137	-50.0000
1138	-54.0000
1139	-46.0000
1140	-56.0000
1141	-48.0000
1142	-52.0000
1143	-48.0000
1144	-48.0000
1145	-54.0000
1146	-52.0000
1147	-52.0000
1148	-48.0000
1149	-50.0000
1150	-44.0000
1151	-52.0000
1152	-50.0000
1153	-50.0000
1154	-48.0000
1155	-52.0000
1156	-50.0000
1157	-48.0000
1158	-44.0000
1159	-50.0000
1160	-48.0000
1161	-52.0000
1162	-48.0000
1163	-50.0000
1164	-42.0000
1165	-50.0000
1166	-48.0000
1167	-50.0000
1168	-50.0000
1169	-46.0000
1170	-46.0000
1171	-50.0000
1172	-48.0000
1173	-50.0000
1174	-46.0000
1175	-48.0000
1176	-48.0000
1177	-46.0000
1178	-50.0000
1179	-46.0000
1180	-48.0000
1181	-50.0000
1182	-50.0000
1183	-46.0000
1184	-50.0000
1185	-52.0000
1186	-48.0000
1187	-50.0000
1188	-52.0000
1189	-50.0000
1190	-52.0000
1191	-48.0000
1192	-52.0000
1193	-40.0000
1194	-52.0000
1195	-48.0000
1196	-48.0000
1197	-48.0000
1198	-48.0000
1199	-48.0000
1200	-46.0000
1201	-50.0000
1202	-46.0000
1203	-52.0000
1204	-50.0000
1205	-48.0000
1206	-46.0000
1207	-48.0000
1208	-44.0000
1209	-54.0000
1210	-52.0000
1211	-50.0000
1212	-46.0000
1213	-54.0000
1214	-50.0000
1215	-52.0000
1216	-48.0000
1217	-50.0000
1218	-42.0000
1219	-54.0000
1220	-50.0000
1221	-48.0000
1222	-50.0000
1223	-50.0000
1224	-48.0000
1225	-56.0000
1226	-50.0000
1227	-46.0000
1228	-50.0000
1229	-50.0000
1230	-48.0000
1231	-48.0000
1232	-52.0000
1233	-54.0000
1234	-50.0000
1235	-46.0000
1236	-46.0000
1237	-48.0000
1238	-48.0000
1239	-52.0000
1240	-48.0000
1241	-46.0000
1242	-50.0000
1243	-46.0000
1244	-48.0000
1245	-50.0000
1246	-50.0000
1247	-50.0000
1248	-52.0000
1249	-50.0000
1250	-46.0000
1251	-54.0000
1252	-52.0000
1253	-50.0000
1254	-50.0000
1255	-46.0000
1256	-42.0000
1257	-48.0000
1258	-48.0000
1259	-48.0000
1260	-48.0000
1261	-52.0000
1262	-44.0000
1263	-50.0000
1264	-50.0000
1265	-50.0000
1266	-58.0000
1267	-50.0000
1268	-52.0000
1269	-50.0000
1270	-52.0000
1271	-52.0000
1272	-46.0000
1273	-54.0000
1274	-54.0000
1275	-46.0000
1276	-52.0000
1277	-50.0000
1278	-48.0000
1279	-54.0000
1280	-48.0000
1281	-48.0000
1282	-52.0000
1283	-52.0000
1284	-50.0000
1285	-50.0000
1286	-44.0000
1287	-52.0000
1288	-50.0000
1289	-52.0000
1290	-46.0000
1291	-50.0000
1292	-46.0000
1293	-54.0000
1294	-48.0000
1295	-50.0000
1296	-48.0000
1297	-46.0000
1298	-48.0000
1299	-52.0000
1300	-50.0000
1301	-50.0000
1302	-48.0000
1303	-50.0000
1304	-44.0000
1305	-48.0000
1306	-50.0000
1307	-46.0000
1308	-50.0000
1309	-50.0000
1310	-46.0000
1311	-46.0000
1312	-48.0000
1313	-52.0000
1314	-46.0000
1315	-50.0000
1316	-52.0000
1317	-56.0000
1318	-48.0000
1319	-46.0000
1320	-50.0000
1321	-46.0000
1322	-50.0000
1323	-50.0000
1324	-50.0000
1325	-52.0000
1326	-48.0000
1327	-46.0000
1328	-44.0000
1329	-48.0000
1330	-42.0000
1331	-50.0000
1332	-48.0000
1333	-46.0000
1334	-48.0000
1335	-48.0000
1336	-50.0000
1337	-54.0000
1338	-52.0000
1339	-52.0000
1340	-48.0000
1341	-50.0000
1342	-46.0000
1343	-50.0000
1344	-50.0000
1345	-46.0000
1346	-48.0000
1347	-52.0000
1348	-54.0000
1349	-46.0000
1350	-50.0000
1351	-46.0000
1352	-50.0000
1353	-50.0000
1354	-48.0000
1355	-50.0000
1356	-48.0000
1357	-52.0000
1358	-50.0000
1359	-46.0000
1360	-50.0000
1361	-50.0000
1362	-46.0000
1363	-50.0000
1364	-48.0000
1365	-46.0000
1366	-46.0000
1367	-48.0000
1368	-52.0000
1369	-48.0000
1370	-52.0000
1371	-50.0000
1372	-50.0000
1373	-48.0000
1374	-48.0000
1375	-48.0000
1376	-52.0000
1377	-46.0000
1378	-44.0000
1379	-56.0000
1380	-48.0000
1381	-46.0000
1382	-50.0000
1383	-48.0000
1384	-44.0000
1385	-50.0000
1386	-52.0000
1387	-48.0000
1388	-50.0000
1389	-54.0000
1390	-50.0000
1391	-50.0000
1392	-52.0000
1393	-50.0000
1394	-54.0000
1395	-50.0000
1396	-52.0000
1397	-50.0000
1398	-52.0000
1399	-52.0000
1400	-48.0000
1401	-52.0000
1402	-50.0000
1403	-48.0000
1404	-46.0000
1405	-48.0000
1406	-48.0000
1407	-50.0000
1408	-48.0000
1409	-52.0000
1410	-50.0000
1411	-50.0000
1412	-50.0000
1413	-52.0000
1414	-50.0000
1415	-50.0000
1416	-54.0000
1417	-48.0000
1418	-46.0000
1419	-46.0000
1420	-46.0000
1421	-50.0000
1422	-44.0000
1423	-48.0000
1424	-50.0000
1425	-46.0000
1426	-46.0000
1427	-46.0000
1428	-50.0000
1429	-50.0000
1430	-48.0000
1431	-50.0000
1432	-46.0000
1433	-46.0000
1434	-48.0000
1435	-44.0000
1436	-50.0000
1437	-48.0000
1438	-44.0000
1439	-46.0000
1440	-48.0000
1441	-54.0000
1442	-46.0000
1443	-48.0000
1444	-50.0000
1445	-50.0000
1446	-46.0000
1447	-50.0000
1448	-50.0000
1449	-48.0000
1450	-48.0000
1451	-50.0000
1452	-52.0000
1453	-50.0000
1454	-50.0000
1455	-44.0000
1456	-48.0000
1457	-46.0000
1458	-44.0000
1459	-52.0000
1460	-46.0000
1461	-50.0000
1462	-48.0000
1463	-50.0000
1464	-48.0000
1465	-50.0000
1466	-54.0000
1467	-52.0000
1468	-48.0000
1469	-52.0000
1470	-50.0000
1471	-56.0000
1472	-50.0000
1473	-48.0000
1474	-46.0000
1475	-52.0000
1476	-56.0000
1477	-46.0000
1478	-54.0000
1479	-48.0000
1480	-48.0000
1481	-48.0000
1482	-52.0000
1483	-48.0000
1484	-50.0000
1485	-56.0000
1486	-48.0000
1487	-46.0000
1488	-50.0000
1489	-56.0000
1490	-48.0000
1491	-48.0000
1492	-48.0000
1493	-48.0000
1494	-48.0000
1495	-52.0000
1496	-54.0000
1497	-48.0000
1498	-50.0000
1499	-52.0000
1500	-48.0000
1501	-48.0000
1502	-50.0000
1503	-46.0000
1504	-50.0000
1505	-50.0000
1506	-48.0000
1507	-56.0000
1508	-48.0000
1509	-46.0000
1510	-46.0000
1511	-50.0000
1512	-44.0000
1513	-44.0000
1514	-50.0000
1515	-44.0000
1516	-46.0000
1517	-54.0000
1518	-50.0000
1519	-50.0000
1520	-52.0000
1521	-52.0000
1522	-52.0000
1523	-48.0000
1524	-52.0000
1525	-48.0000
1526	-50.0000
1527	-48.0000
1528	-48.0000
1529	-50.0000
1530	-54.0000
1531	-50.0000
1532	-48.0000
1533	-48.0000
1534	-48.0000
1535	-52.0000
1536	-46.0000
1537	-52.0000
1538	-54.0000
1539	-52.0000
1540	-50.0000
1541	-50.0000
1542	-48.0000
1543	-50.0000
1544	-54.0000
1545	-50.0000
1546	-46.0000
1547	-50.0000
1548	-44.0000
1549	-48.0000
1550	-46.0000
1551	-48.0000
1552	-50.0000
1553	-46.0000
1554	-48.0000
1555	-48.0000
1556	-50.0000
1557	-52.0000
1558	-52.0000
1559	-48.0000
1560	-46.0000
1561	-48.0000
1562	-52.0000
1563	-48.0000
1564	-50.0000
1565	-50.0000
1566	-50.0000
1567	-48.0000
1568	-48.0000
1569	-50.0000
1570	-46.0000
1571	-50.0000
1572	-48.0000
1573	-50.0000
1574	-46.0000
1575	-46.0000
1576	-52.0000
1577	-44.0000
1578	-48.0000
1579	-46.0000
1580	-50.0000
1581	-50.0000
1582	-50.0000
1583	-46.0000
1584	-46.0000
1585	-50.0000
1586	-42.0000
1587	-46.0000
1588	-48.0000
1589	-50.0000
1590	-50.0000
1591	-48.0000
1592	-48.0000
1593	-54.0000
1594	-54.0000
1595	-54.0000
1596	-50.0000
1597	-56.0000
1598	-52.0000
1599	-54.0000
1600	-50.0000
1601	-52.0000
1602	-46.0000
1603	-50.0000
1604	-52.0000
1605	-46.0000
1606	-50.0000
1607	-50.0000
1608	-48.0000
1609	-50.0000
1610	-50.0000
1611	-48.0000
1612	-46.0000
1613	-52.0000
1614	-50.0000
1615	-44.0000
1616	-50.0000
1617	-52.0000
1618	-44.0000
1619	-48.0000
1620	-44.0000
1621	-52.0000
1622	-46.0000
1623	-50.0000
1624	-54.0000
1625	-42.0000
1626	-52.0000
1627	-50.0000
1628	-48.0000
1629	-50.0000
1630	-50.0000
1631	-48.0000
1632	-50.0000
1633	-46.0000
1634	-48.0000
1635	-52.0000
1636	-48.0000
1637	-48.0000
1638	-46.0000
1639	-48.0000
1640	-48.0000
1641	-50.0000
1642	-54.0000
1643	-48.0000
1644	-48.0000
1645	-52.0000
1646	-48.0000
1647	-50.0000
1648	-50.0000
1649	-54.0000
1650	-48.0000
1651	-46.0000
1652	-48.0000
1653	-48.0000
1654	-48.0000
1655	-50.0000
1656	-48.0000
1657	-50.0000
1658	-50.0000
1659	-46.0000
1660	-46.0000
1661	-50.0000
1662	-48.0000
1663	-54.0000
1664	-46.0000
