x	y
323	-52.0000
324	-52.0000
325	-46.0000
326	-52.0000
327	-48.0000
328	-50.0000
329	-54.0000
330	-50.0000
331	-48.0000
332	-50.0000
333	-48.0000
334	-48.0000
335	-52.0000
336	-50.0000
337	-50.0000
338	-46.0000
339	-46.0000
340	-54.0000
341	-52.0000
342	-50.0000
343	-48.0000
344	-50.0000
345	-54.0000
346	-48.0000
347	-46.0000
348	-52.0000
349	-46.0000
350	-50.0000
351	-48.0000
352	-50.0000
353	-44.0000
354	-54.0000
355	-52.0000
356	-46.0000
357	-46.0000
358	-54.0000
359	-44.0000
360	-46.0000
361	-48.0000
362	-48.0000
363	-50.0000
364	-50.0000
365	-48.0000
366	-48.0000
367	-48.0000
368	-48.0000
369	-52.0000
370	-42.0000
371	-48.0000
372	-46.0000
373	-48.0000
374	-46.0000
375	-46.0000
376	-54.0000
377	-48.0000
378	-50.0000
379	-46.0000
380	-50.0000
381	-52.0000
382	-46.0000
383	-48.0000
384	-48.0000
385	-50.0000
386	-48.0000
387	-48.0000
388	-48.0000
389	-52.0000
390	-48.0000
391	-44.0000
392	-46.0000
393	-48.0000
394	-54.0000
395	-48.0000
396	-44.0000
397	-48.0000
398	-50.0000
399	-46.0000
400	-50.0000
401	-46.0000
402	-50.0000
403	-48.0000
404	-48.0000
405	-52.0000
406	-46.0000
407	-48.0000
408	-44.0000
409	-48.0000
410	-48.0000
411	-46.0000
412	-46.0000
413	-48.0000
414	-50.0000
415	-54.0000
416	-48.0000
417	-48.0000
418	-50.0000
419	-46.0000
420	-48.0000
421	-56.0000
422	-50.0000
423	-48.0000
424	-52.0000
425	-50.0000
426	-54.0000
427	-52.0000
428	-46.0000
429	-52.0000
430	-46.0000
431	-52.0000
432	-50.0000
433	-50.0000
434	-44.0000
435	-52.0000
436	-44.0000
437	-46.0000
438	-50.0000
439	-48.0000
440	-52.0000
441	-46.0000
442	-46.0000
443	-46.0000
444	-48.0000
445	-48.0000
446	-50.0000
447	-50.0000
448	-48.0000
449	-50.0000
450	-50.0000
451	-48.0000
452	-52.0000
453	-48.0000
454	-50.0000
455	-48.0000
456	-54.0000
457	-50.0000
458	-46.0000
459	-44.0000
460	-52.0000
461	-48.0000
462	-46.0000
463	-48.0000
464	-50.0000
465	-52.0000
466	-42.0000
467	-48.0000
468	-48.0000
469	-50.0000
470	-46.0000
471	-48.0000
472	-48.0000
473	-54.0000
474	-50.0000
475	-48.0000
476	-50.0000
477	-48.0000
478	-50.0000
479	-50.0000
480	-50.0000
481	-48.0000
482	-56.0000
483	-50.0000
484	-48.0000
485	-48.0000
486	-48.0000
487	-44.0000
488	-48.0000
489	-46.0000
490	-42.0000
491	-48.0000
492	-52.0000
493	-52.0000
494	-48.0000
495	-50.0000
496	-50.0000
497	-50.0000
498	-42.0000
499	-46.0000
500	-48.0000
501	-52.0000
502	-48.0000
503	-50.0000
504	-50.0000
505	-48.0000
506	-50.0000
507	-48.0000
508	-54.0000
509	-50.0000
510	-48.0000
511	-48.0000
512	-50.0000
513	-50.0000
514	-48.0000
515	-48.0000
516	-44.0000
517	-50.0000
518	-46.0000
519	-42.0000
520	-50.0000
521	-50.0000
522	-52.0000
523	-50.0000
524	-48.0000
525	-48.0000
526	-50.0000
527	-46.0000
528	-50.0000
529	-48.0000
530	-48.0000
531	-48.0000
532	-48.0000
533	-50.0000
534	-46.0000
535	-46.0000
536	-44.0000
537	-48.0000
538	-50.0000
539	-46.0000
540	-48.0000
541	-48.0000
542	-50.0000
543	-54.0000
544	-48.0000
545	-48.0000
546	-52.0000
547	-46.0000
548	-48.0000
549	-54.0000
550	-48.0000
551	-46.0000
552	-52.0000
553	-50.0000
554	-48.0000
555	-50.0000
556	-50.0000
557	-50.0000
558	-50.0000
559	-54.0000
560	-48.0000
561	-50.0000
562	-48.0000
563	-50.0000
564	-44.0000
565	-50.0000
566	-48.0000
567	-48.0000
568	-50.0000
569	-46.0000
570	-48.0000
571	-42.0000
572	-56.0000
573	-48.0000
574	-46.0000
575	-50.0000
576	-48.0000
577	-52.0000
578	-50.0000
579	-50.0000
580	-50.0000
581	-46.0000
582	-52.0000
583	-48.0000
584	-48.0000
585	-50.0000
586	-48.0000
587	-46.0000
588	-52.0000
589	-48.0000
590	-48.0000
591	-48.0000
592	-50.0000
593	-48.0000
594	-44.0000
595	-48.0000
596	-54.0000
597	-46.0000
598	-48.0000
599	-48.0000
600	-50.0000
601	-52.0000
602	-50.0000
603	-50.0000
604	-52.0000
605	-48.0000
606	-48.0000
607	-50.0000
608	-50.0000
609	-44.0000
610	-56.0000
611	-54.0000
612	-50.0000
613	-48.0000
614	-48.0000
615	-50.0000
616	-48.0000
617	-48.0000
618	-46.0000
619	-46.0000
620	-52.0000
621	-50.0000
622	-46.0000
623	-52.0000
624	-52.0000
625	-48.0000
626	-40.0000
627	-50.0000
628	-50.0000
629	-50.0000
630	-48.0000
631	-46.0000
632	-50.0000
633	-50.0000
634	-52.0000
635	-52.0000
636	-52.0000
637	-50.0000
638	-50.0000
639	-50.0000
640	-48.0000
641	-52.0000
642	-48.0000
643	-50.0000
644	-46.0000
645	-50.0000
646	-44.0000
647	-42.0000
648	-46.0000
649	-50.0000
650	-50.0000
651	-48.0000
652	-46.0000
653	-52.0000
654	-52.0000
655	-48.0000
656	-50.0000
657	-48.0000
658	-48.0000
659	-48.0000
660	-50.0000
661	-50.0000
662	-48.0000
663	-50.0000
664	-46.0000
665	-50.0000
666	-46.0000
667	-46.0000
668	-46.0000
669	-48.0000
670	-48.0000
671	-48.0000
672	-48.0000
673	-48.0000
674	-50.0000
675	-50.0000
676	-46.0000
677	-50.0000
678	-52.0000
679	-54.0000
680	-52.0000
681	-48.0000
682	-48.0000
683	-50.0000
684	-48.0000
685	-50.0000
686	-46.0000
687	-50.0000
688	-50.0000
689	-50.0000
690	-50.0000
691	-48.0000
692	-46.0000
693	-48.0000
694	-42.0000
695	-48.0000
696	-52.0000
697	-50.0000
698	-50.0000
699	-48.0000
700	-50.0000
701	-50.0000
702	-50.0000
703	-52.0000
704	-44.0000
705	-52.0000
706	-50.0000
707	-50.0000
708	-52.0000
709	-46.0000
710	-54.0000
711	-48.0000
712	-52.0000
713	-52.0000
714	-48.0000
715	-44.0000
716	-54.0000
717	-50.0000
718	-48.0000
719	-46.0000
720	-48.0000
721	-50.0000
722	-48.0000
723	-48.0000
724	-50.0000
725	-48.0000
726	-48.0000
727	-48.0000
728	-50.0000
729	-54.0000
730	-50.0000
731	-50.0000
732	-52.0000
733	-48.0000
734	-50.0000
735	-48.0000
736	-50.0000
737	-46.0000
738	-54.0000
739	-54.0000
740	-44.0000
741	-48.0000
742	-46.0000
743	-48.0000
744	-48.0000
745	-50.0000
746	-48.0000
747	-48.0000
748	-52.0000
749	-52.0000
750	-50.0000
751	-50.0000
752	-50.0000
753	-50.0000
754	-46.0000
755	-48.0000
756	-48.0000
757	-54.0000
758	-50.0000
759	-46.0000
760	-52.0000
761	-48.0000
762	-54.0000
763	-50.0000
764	-52.0000
765	-52.0000
766	-50.0000
767	-52.0000
768	-50.0000
769	-50.0000
770	-50.0000
771	-48.0000
772	-48.0000
773	-52.0000
774	-48.0000
775	-44.0000
776	-46.0000
777	-52.0000
778	-52.0000
779	-46.0000
780	-46.0000
781	-50.0000
782	-50.0000
783	-50.0000
784	-52.0000
785	-48.0000
786	-46.0000
787	-48.0000
788	-48.0000
789	-50.0000
790	-50.0000
791	-50.0000
792	-44.0000
793	-50.0000
794	-46.0000
795	-48.0000
796	-46.0000
797	-48.0000
798	-48.0000
799	-52.0000
800	-44.0000
801	-50.0000
802	-52.0000
803	-50.0000
804	-50.0000
805	-48.0000
806	-52.0000
807	-50.0000
808	-50.0000
809	-46.0000
810	-50.0000
811	-50.0000
812	-48.0000
813	-48.0000
814	-50.0000
815	-52.0000
816	-50.0000
817	-50.0000
818	-48.0000
819	-52.0000
820	-48.0000
821	-46.0000
822	-46.0000
823	-48.0000
824	-54.0000
825	-52.0000
826	-48.0000
827	-48.0000
828	-48.0000
829	-50.0000
830	-50.0000
831	-52.0000
832	-48.0000
833	-54.0000
834	-48.0000
835	-48.0000
836	-54.0000
837	-44.0000
838	-52.0000
839	-48.0000
840	-46.0000
841	-46.0000
842	-48.0000
843	-42.0000
844	-50.0000
845	-48.0000
846	-48.0000
847	-48.0000
848	-50.0000
849	-54.0000
850	-50.0000
851	-48.0000
852	-52.0000
853	-48.0000
854	-46.0000
855	-48.0000
856	-50.0000
857	-48.0000
858	-52.0000
859	-48.0000
860	-52.0000
861	-46.0000
862	-50.0000
863	-48.0000
864	-50.0000
865	-48.0000
866	-52.0000
867	-54.0000
868	-46.0000
869	-50.0000
870	-48.0000
871	-48.0000
872	-50.0000
873	-50.0000
874	-46.0000
875	-50.0000
876	-52.0000
877	-50.0000
878	-50.0000
879	-50.0000
880	-54.0000
881	-48.0000
882	-50.0000
883	-42.0000
884	-50.0000
885	-52.0000
886	-46.0000
887	-48.0000
888	-48.0000
889	-46.0000
890	-50.0000
891	-50.0000
892	-50.0000
893	-50.0000
894	-50.0000
895	-50.0000
896	-48.0000
897	-48.0000
898	-48.0000
899	-48.0000
900	-46.0000
901	-52.0000
902	-46.0000
903	-42.0000
904	-48.0000
905	-50.0000
906	-52.0000
907	-48.0000
908	-50.0000
909	-50.0000
910	-50.0000
911	-46.0000
912	-54.0000
913	-50.0000
914	-48.0000
915	-48.0000
916	-48.0000
917	-52.0000
918	-48.0000
919	-46.0000
920	-46.0000
921	-46.0000
922	-48.0000
923	-46.0000
924	-46.0000
925	-50.0000
926	-50.0000
927	-50.0000
928	-50.0000
929	-50.0000
930	-56.0000
931	-50.0000
932	-46.0000
933	-54.0000
934	-52.0000
935	-50.0000
936	-52.0000
937	-46.0000
938	-50.0000
939	-48.0000
940	-50.0000
941	-48.0000
942	-50.0000
943	-50.0000
944	-52.0000
945	-46.0000
946	-46.0000
947	-54.0000
948	-46.0000
949	-46.0000
950	-46.0000
951	-50.0000
952	-48.0000
953	-50.0000
954	-44.0000
955	-48.0000
956	-52.0000
957	-50.0000
958	-52.0000
959	-50.0000
960	-48.0000
961	-50.0000
962	-46.0000
963	-52.0000
964	-54.0000
965	-46.0000
966	-54.0000
967	-48.0000
968	-50.0000
969	-46.0000
970	-48.0000
971	-50.0000
972	-50.0000
973	-48.0000
974	-48.0000
975	-44.0000
976	-50.0000
977	-50.0000
978	-50.0000
979	-48.0000
980	-54.0000
981	-48.0000
982	-50.0000
983	-46.0000
984	-48.0000
985	-52.0000
986	-50.0000
987	-46.0000
988	-54.0000
989	-46.0000
990	-50.0000
991	-48.0000
992	-50.0000
993	-48.0000
994	-56.0000
995	-50.0000
996	-46.0000
997	-48.0000
998	-48.0000
999	-48.0000
1000	-50.0000
1001	-48.0000
1002	-42.0000
1003	-42.0000
1004	-50.0000
1005	-48.0000
1006	-52.0000
1007	-50.0000
1008	-54.0000
1009	-44.0000
1010	-46.0000
1011	-44.0000
1012	-48.0000
1013	-50.0000
1014	-48.0000
1015	-48.0000
1016	-54.0000
1017	-48.0000
1018	-52.0000
1019	-48.0000
1020	-52.0000
1021	-50.0000
1022	-46.0000
1023	-52.0000
1024	-48.0000
1025	-48.0000
1026	-54.0000
1027	-48.0000
1028	-50.0000
1029	-52.0000
1030	-48.0000
1031	-42.0000
1032	-40.0000
1033	-50.0000
1034	-52.0000
1035	-50.0000
1036	-48.0000
1037	-48.0000
1038	-50.0000
1039	-46.0000
1040	-52.0000
1041	-50.0000
1042	-50.0000
1043	-46.0000
1044	-50.0000
1045	-50.0000
1046	-48.0000
1047	-48.0000
1048	-42.0000
1049	-44.0000
1050	-50.0000
1051	-46.0000
1052	-46.0000
1053	-48.0000
1054	-50.0000
1055	-50.0000
1056	-50.0000
1057	-56.0000
1058	-54.0000
1059	-50.0000
1060	-52.0000
1061	-54.0000
1062	-48.0000
1063	-52.0000
1064	-52.0000
1065	-46.0000
1066	-50.0000
1067	-52.0000
1068	-48.0000
1069	-46.0000
1070	-48.0000
1071	-46.0000
1072	-52.0000
1073	-48.0000
1074	-50.0000
1075	-54.0000
1076	-46.0000
1077	-46.0000
1078	-44.0000
1079	-50.0000
1080	-54.0000
1081	-52.0000
1082	-50.0000
1083	-44.0000
1084	-54.0000
1085	-50.0000
1086	-50.0000
1087	-50.0000
1088	-48.0000
1089	-48.0000
1090	-50.0000
1091	-52.0000
1092	-52.0000
1093	-50.0000
1094	-50.0000
1095	-50.0000
1096	-48.0000
1097	-50.0000
1098	-48.0000
1099	-48.0000
1100	-50.0000
1101	-50.0000
1102	-50.0000
1103	-46.0000
1104	-50.0000
1105	-50.0000
1106	-46.0000
1107	-48.0000
1108	-50.0000
1109	-50.0000
1110	-48.0000
1111	-46.0000
1112	-46.0000
1113	-50.0000
1114	-50.0000
1115	-48.0000
1116	-54.0000
1117	-48.0000
1118	-50.0000
1119	-48.0000
1120	-48.0000
1121	-48.0000
1122	-56.0000
1123	-50.0000
1124	-46.0000
1125	-48.0000
1126	-50.0000
1127	-46.0000
1128	-50.0000
1129	-50.0000
1130	-48.0000
1131	-48.0000
1132	-48.0000
1133	-46.0000
1134	-48.0000
1135	-50.0000
1136	-50.0000
1137	-48.0000
1138	-48.0000
1139	-46.0000
1140	-48.0000
1141	-48.0000
1142	-52.0000
1143	-50.0000
1144	-50.0000
1145	-48.0000
1146	-44.0000
1147	-46.0000
1148	-50.0000
1149	-54.0000
1150	-42.0000
1151	-56.0000
1152	-48.0000
1153	-52.0000
1154	-50.0000
1155	-46.0000
1156	-48.0000
1157	-50.0000
1158	-44.0000
1159	-42.0000
1160	-48.0000
1161	-50.0000
1162	-48.0000
1163	-50.0000
1164	-50.0000
1165	-50.0000
1166	-50.0000
1167	-42.0000
1168	-54.0000
1169	-50.0000
1170	-52.0000
1171	-48.0000
1172	-48.0000
1173	-50.0000
1174	-42.0000
1175	-48.0000
1176	-50.0000
1177	-46.0000
1178	-50.0000
1179	-44.0000
1180	-44.0000
1181	-44.0000
1182	-50.0000
1183	-48.0000
1184	-50.0000
1185	-50.0000
1186	-50.0000
1187	-50.0000
1188	-48.0000
1189	-50.0000
1190	-48.0000
1191	-50.0000
1192	-54.0000
1193	-42.0000
1194	-52.0000
1195	-50.0000
1196	-50.0000
1197	-44.0000
1198	-50.0000
1199	-44.0000
1200	-52.0000
1201	-52.0000
1202	-48.0000
1203	-54.0000
1204	-46.0000
1205	-44.0000
1206	-46.0000
1207	-50.0000
1208	-48.0000
1209	-50.0000
1210	-46.0000
1211	-48.0000
1212	-50.0000
1213	-48.0000
1214	-48.0000
1215	-46.0000
1216	-50.0000
1217	-56.0000
1218	-48.0000
1219	-48.0000
1220	-50.0000
1221	-46.0000
1222	-50.0000
1223	-46.0000
1224	-50.0000
1225	-54.0000
1226	-48.0000
1227	-50.0000
1228	-48.0000
1229	-50.0000
1230	-46.0000
1231	-48.0000
1232	-54.0000
1233	-50.0000
1234	-48.0000
1235	-48.0000
1236	-52.0000
1237	-50.0000
1238	-48.0000
1239	-52.0000
1240	-52.0000
1241	-54.0000
1242	-48.0000
1243	-48.0000
1244	-52.0000
1245	-48.0000
1246	-48.0000
1247	-48.0000
1248	-54.0000
1249	-48.0000
1250	-54.0000
1251	-50.0000
1252	-50.0000
1253	-46.0000
1254	-50.0000
1255	-44.0000
1256	-50.0000
1257	-48.0000
1258	-44.0000
1259	-50.0000
1260	-50.0000
1261	-46.0000
1262	-52.0000
1263	-46.0000
1264	-50.0000
1265	-50.0000
1266	-46.0000
1267	-44.0000
1268	-46.0000
1269	-48.0000
1270	-50.0000
1271	-48.0000
1272	-48.0000
1273	-46.0000
1274	-48.0000
1275	-46.0000
1276	-48.0000
1277	-52.0000
1278	-48.0000
1279	-54.0000
1280	-48.0000
1281	-48.0000
1282	-48.0000
1283	-44.0000
1284	-48.0000
1285	-52.0000
1286	-42.0000
1287	-44.0000
1288	-46.0000
1289	-50.0000
1290	-50.0000
1291	-50.0000
1292	-48.0000
1293	-48.0000
1294	-48.0000
1295	-46.0000
1296	-52.0000
1297	-48.0000
1298	-50.0000
1299	-58.0000
1300	-46.0000
1301	-50.0000
1302	-46.0000
1303	-48.0000
1304	-48.0000
1305	-50.0000
1306	-52.0000
1307	-46.0000
1308	-44.0000
1309	-42.0000
1310	-50.0000
1311	-50.0000
1312	-52.0000
1313	-52.0000
1314	-50.0000
1315	-52.0000
1316	-44.0000
1317	-54.0000
1318	-48.0000
1319	-52.0000
1320	-54.0000
1321	-48.0000
1322	-50.0000
1323	-50.0000
1324	-48.0000
1325	-48.0000
1326	-48.0000
1327	-50.0000
1328	-50.0000
1329	-50.0000
1330	-48.0000
1331	-52.0000
1332	-42.0000
1333	-46.0000
1334	-50.0000
1335	-50.0000
1336	-48.0000
1337	-48.0000
1338	-46.0000
1339	-48.0000
1340	-52.0000
1341	-48.0000
1342	-50.0000
1343	-50.0000
1344	-50.0000
1345	-58.0000
1346	-50.0000
1347	-46.0000
1348	-54.0000
1349	-48.0000
1350	-52.0000
1351	-42.0000
1352	-50.0000
1353	-54.0000
1354	-48.0000
1355	-48.0000
1356	-42.0000
1357	-50.0000
1358	-46.0000
1359	-50.0000
1360	-52.0000
1361	-50.0000
1362	-48.0000
1363	-48.0000
1364	-54.0000
1365	-46.0000
1366	-48.0000
1367	-52.0000
1368	-50.0000
1369	-52.0000
1370	-50.0000
1371	-48.0000
1372	-54.0000
1373	-48.0000
1374	-52.0000
1375	-46.0000
1376	-50.0000
1377	-42.0000
1378	-54.0000
1379	-50.0000
1380	-44.0000
1381	-46.0000
1382	-50.0000
1383	-48.0000
1384	-48.0000
1385	-52.0000
1386	-46.0000
1387	-48.0000
1388	-48.0000
1389	-48.0000
1390	-52.0000
1391	-52.0000
1392	-54.0000
1393	-52.0000
1394	-48.0000
1395	-48.0000
1396	-46.0000
1397	-50.0000
1398	-46.0000
1399	-52.0000
1400	-48.0000
1401	-46.0000
1402	-46.0000
1403	-44.0000
1404	-48.0000
1405	-52.0000
1406	-46.0000
1407	-54.0000
1408	-46.0000
1409	-50.0000
1410	-52.0000
1411	-48.0000
1412	-50.0000
1413	-52.0000
1414	-46.0000
1415	-46.0000
1416	-46.0000
1417	-50.0000
1418	-48.0000
1419	-48.0000
1420	-50.0000
1421	-50.0000
1422	-48.0000
1423	-44.0000
1424	-50.0000
1425	-50.0000
1426	-50.0000
1427	-54.0000
1428	-46.0000
1429	-50.0000
1430	-46.0000
1431	-48.0000
1432	-50.0000
1433	-50.0000
1434	-48.0000
1435	-46.0000
1436	-46.0000
1437	-44.0000
1438	-54.0000
1439	-50.0000
1440	-52.0000
1441	-50.0000
1442	-54.0000
1443	-50.0000
1444	-46.0000
1445	-54.0000
1446	-50.0000
1447	-50.0000
1448	-52.0000
1449	-48.0000
1450	-48.0000
1451	-50.0000
1452	-50.0000
1453	-48.0000
1454	-48.0000
1455	-46.0000
1456	-48.0000
1457	-44.0000
1458	-42.0000
1459	-54.0000
1460	-42.0000
1461	-48.0000
1462	-46.0000
1463	-50.0000
1464	-52.0000
1465	-50.0000
1466	-48.0000
1467	-50.0000
1468	-50.0000
1469	-50.0000
1470	-50.0000
1471	-48.0000
1472	-46.0000
1473	-54.0000
1474	-54.0000
1475	-50.0000
1476	-50.0000
1477	-50.0000
1478	-52.0000
1479	-46.0000
1480	-50.0000
1481	-48.0000
1482	-50.0000
1483	-48.0000
1484	-50.0000
1485	-48.0000
1486	-50.0000
1487	-50.0000
1488	-50.0000
1489	-50.0000
1490	-52.0000
1491	-48.0000
1492	-52.0000
1493	-50.0000
1494	-48.0000
1495	-52.0000
1496	-48.0000
1497	-52.0000
1498	-46.0000
1499	-46.0000
1500	-52.0000
1501	-46.0000
1502	-50.0000
1503	-48.0000
1504	-50.0000
1505	-46.0000
1506	-56.0000
1507	-52.0000
1508	-46.0000
1509	-46.0000
1510	-48.0000
1511	-48.0000
1512	-50.0000
1513	-46.0000
1514	-44.0000
1515	-46.0000
1516	-52.0000
1517	-50.0000
1518	-50.0000
1519	-50.0000
1520	-50.0000
1521	-48.0000
1522	-46.0000
1523	-44.0000
1524	-50.0000
1525	-50.0000
1526	-44.0000
1527	-54.0000
1528	-52.0000
1529	-52.0000
1530	-48.0000
1531	-46.0000
1532	-50.0000
1533	-52.0000
1534	-48.0000
1535	-50.0000
1536	-46.0000
1537	-54.0000
1538	-48.0000
1539	-48.0000
1540	-50.0000
1541	-50.0000
1542	-44.0000
1543	-46.0000
1544	-50.0000
1545	-50.0000
1546	-48.0000
1547	-48.0000
1548	-46.0000
1549	-50.0000
1550	-54.0000
1551	-46.0000
1552	-50.0000
1553	-50.0000
1554	-50.0000
1555	-48.0000
1556	-50.0000
1557	-50.0000
1558	-44.0000
1559	-46.0000
1560	-48.0000
1561	-50.0000
1562	-48.0000
1563	-48.0000
1564	-46.0000
1565	-50.0000
1566	-52.0000
1567	-48.0000
1568	-48.0000
1569	-54.0000
1570	-54.0000
1571	-50.0000
1572	-48.0000
1573	-52.0000
1574	-50.0000
1575	-50.0000
1576	-48.0000
1577	-48.0000
1578	-46.0000
1579	-50.0000
1580	-50.0000
1581	-48.0000
1582	-48.0000
1583	-46.0000
1584	-50.0000
1585	-46.0000
1586	-48.0000
1587	-50.0000
1588	-48.0000
1589	-46.0000
1590	-42.0000
1591	-48.0000
1592	-50.0000
1593	-52.0000
1594	-46.0000
1595	-50.0000
1596	-56.0000
1597	-54.0000
1598	-50.0000
1599	-52.0000
1600	-48.0000
1601	-56.0000
1602	-56.0000
1603	-46.0000
1604	-48.0000
1605	-50.0000
1606	-52.0000
1607	-48.0000
1608	-52.0000
1609	-52.0000
1610	-52.0000
1611	-48.0000
1612	-48.0000
1613	-48.0000
1614	-46.0000
1615	-48.0000
1616	-52.0000
1617	-48.0000
1618	-52.0000
1619	-48.0000
1620	-50.0000
1621	-48.0000
1622	-46.0000
1623	-52.0000
1624	-52.0000
1625	-52.0000
1626	-50.0000
1627	-50.0000
1628	-56.0000
1629	-46.0000
1630	-48.0000
1631	-46.0000
1632	-48.0000
1633	-48.0000
1634	-52.0000
1635	-52.0000
1636	-48.0000
1637	-46.0000
1638	-48.0000
1639	-50.0000
1640	-50.0000
1641	-50.0000
1642	-44.0000
1643	-50.0000
1644	-48.0000
1645	-48.0000
1646	-52.0000
1647	-50.0000
1648	-52.0000
1649	-52.0000
1650	-42.0000
1651	-48.0000
1652	-48.0000
1653	-48.0000
1654	-44.0000
1655	-54.0000
1656	-50.0000
1657	-50.0000
1658	-50.0000
1659	-48.0000
1660	-48.0000
1661	-52.0000
1662	-50.0000
1663	-56.0000
1664	-44.0000
