x	y
516	-54.0000
517	-48.0000
518	-46.0000
519	-46.0000
520	-44.0000
521	-48.0000
522	-46.0000
523	-52.0000
524	-52.0000
525	-54.0000
526	-46.0000
527	-48.0000
528	-50.0000
529	-48.0000
530	-46.0000
531	-48.0000
532	-48.0000
533	-50.0000
534	-54.0000
535	-50.0000
536	-50.0000
537	-50.0000
538	-50.0000
539	-52.0000
540	-52.0000
541	-50.0000
542	-46.0000
543	-48.0000
544	-50.0000
545	-48.0000
546	-46.0000
547	-46.0000
548	-50.0000
549	-44.0000
550	-50.0000
551	-42.0000
552	-42.0000
553	-48.0000
554	-48.0000
555	-50.0000
556	-52.0000
557	-52.0000
558	-50.0000
559	-46.0000
560	-52.0000
561	-46.0000
562	-48.0000
563	-48.0000
564	-52.0000
565	-46.0000
566	-48.0000
567	-48.0000
568	-48.0000
569	-52.0000
570	-46.0000
571	-46.0000
572	-56.0000
573	-54.0000
574	-42.0000
575	-52.0000
576	-50.0000
577	-50.0000
578	-54.0000
579	-54.0000
580	-48.0000
581	-48.0000
582	-56.0000
583	-50.0000
584	-50.0000
585	-50.0000
586	-46.0000
587	-50.0000
588	-50.0000
589	-48.0000
590	-52.0000
591	-52.0000
592	-50.0000
593	-46.0000
594	-50.0000
595	-50.0000
596	-54.0000
597	-48.0000
598	-48.0000
599	-52.0000
600	-46.0000
601	-48.0000
602	-50.0000
603	-48.0000
604	-48.0000
605	-50.0000
606	-48.0000
607	-48.0000
608	-44.0000
609	-46.0000
610	-48.0000
611	-52.0000
612	-52.0000
613	-54.0000
614	-54.0000
615	-50.0000
616	-48.0000
617	-50.0000
618	-50.0000
619	-50.0000
620	-54.0000
621	-52.0000
622	-48.0000
623	-48.0000
624	-50.0000
625	-44.0000
626	-48.0000
627	-52.0000
628	-52.0000
629	-48.0000
630	-54.0000
631	-48.0000
632	-44.0000
633	-44.0000
634	-46.0000
635	-48.0000
636	-42.0000
637	-46.0000
638	-48.0000
639	-44.0000
640	-48.0000
641	-48.0000
642	-46.0000
643	-48.0000
644	-54.0000
645	-48.0000
646	-48.0000
647	-48.0000
648	-48.0000
649	-48.0000
650	-46.0000
651	-48.0000
652	-50.0000
653	-54.0000
654	-44.0000
655	-52.0000
656	-48.0000
657	-48.0000
658	-44.0000
659	-46.0000
660	-46.0000
661	-50.0000
662	-46.0000
663	-50.0000
664	-50.0000
665	-46.0000
666	-50.0000
667	-50.0000
668	-52.0000
669	-50.0000
670	-50.0000
671	-50.0000
672	-50.0000
673	-48.0000
674	-48.0000
675	-52.0000
676	-50.0000
677	-48.0000
678	-50.0000
679	-46.0000
680	-44.0000
681	-50.0000
682	-50.0000
683	-52.0000
684	-50.0000
685	-54.0000
686	-48.0000
687	-46.0000
688	-48.0000
689	-50.0000
690	-48.0000
691	-50.0000
692	-54.0000
693	-48.0000
694	-50.0000
695	-52.0000
696	-48.0000
697	-52.0000
698	-44.0000
699	-46.0000
700	-56.0000
701	-52.0000
702	-42.0000
703	-48.0000
704	-54.0000
705	-50.0000
706	-52.0000
707	-50.0000
708	-50.0000
709	-48.0000
710	-52.0000
711	-48.0000
712	-46.0000
713	-46.0000
714	-48.0000
715	-54.0000
716	-48.0000
717	-52.0000
718	-50.0000
719	-54.0000
720	-50.0000
721	-50.0000
722	-50.0000
723	-48.0000
724	-52.0000
725	-50.0000
726	-54.0000
727	-54.0000
728	-44.0000
729	-50.0000
730	-48.0000
731	-46.0000
732	-46.0000
733	-50.0000
734	-48.0000
735	-50.0000
736	-44.0000
737	-48.0000
738	-52.0000
739	-54.0000
740	-50.0000
741	-52.0000
742	-56.0000
743	-48.0000
744	-50.0000
745	-48.0000
746	-46.0000
747	-46.0000
748	-50.0000
749	-50.0000
750	-44.0000
751	-46.0000
752	-46.0000
753	-48.0000
754	-50.0000
755	-52.0000
756	-48.0000
757	-48.0000
758	-52.0000
759	-46.0000
760	-48.0000
761	-44.0000
762	-48.0000
763	-50.0000
764	-44.0000
765	-50.0000
766	-50.0000
767	-44.0000
768	-48.0000
769	-44.0000
770	-46.0000
771	-50.0000
772	-52.0000
773	-46.0000
774	-50.0000
775	-48.0000
776	-48.0000
777	-48.0000
778	-44.0000
779	-48.0000
780	-54.0000
781	-54.0000
782	-50.0000
783	-50.0000
784	-50.0000
785	-50.0000
786	-46.0000
787	-44.0000
788	-46.0000
789	-50.0000
790	-52.0000
791	-50.0000
792	-48.0000
793	-46.0000
794	-50.0000
795	-52.0000
796	-48.0000
797	-52.0000
798	-50.0000
799	-48.0000
800	-50.0000
801	-48.0000
802	-46.0000
803	-44.0000
804	-50.0000
805	-50.0000
806	-48.0000
807	-44.0000
808	-46.0000
809	-50.0000
810	-50.0000
811	-54.0000
812	-50.0000
813	-50.0000
814	-48.0000
815	-46.0000
816	-48.0000
817	-46.0000
818	-46.0000
819	-46.0000
820	-52.0000
821	-46.0000
822	-46.0000
823	-48.0000
824	-46.0000
825	-50.0000
826	-48.0000
827	-50.0000
828	-56.0000
829	-50.0000
830	-48.0000
831	-50.0000
832	-52.0000
833	-50.0000
834	-50.0000
835	-50.0000
836	-52.0000
837	-48.0000
838	-50.0000
839	-52.0000
840	-50.0000
841	-42.0000
842	-48.0000
843	-52.0000
844	-54.0000
845	-48.0000
846	-50.0000
847	-52.0000
848	-46.0000
849	-50.0000
850	-52.0000
851	-48.0000
852	-54.0000
853	-50.0000
854	-50.0000
855	-50.0000
856	-44.0000
857	-48.0000
858	-46.0000
859	-46.0000
860	-44.0000
861	-50.0000
862	-48.0000
863	-48.0000
864	-44.0000
865	-46.0000
866	-54.0000
867	-50.0000
868	-54.0000
869	-48.0000
870	-54.0000
871	-48.0000
872	-48.0000
873	-50.0000
874	-46.0000
875	-52.0000
876	-50.0000
877	-54.0000
878	-46.0000
879	-48.0000
880	-48.0000
881	-48.0000
882	-56.0000
883	-54.0000
884	-48.0000
885	-50.0000
886	-54.0000
887	-46.0000
888	-44.0000
889	-48.0000
890	-46.0000
891	-48.0000
892	-42.0000
893	-50.0000
894	-50.0000
895	-46.0000
896	-50.0000
897	-46.0000
898	-48.0000
899	-48.0000
900	-50.0000
901	-42.0000
902	-50.0000
903	-50.0000
904	-46.0000
905	-48.0000
906	-46.0000
907	-50.0000
908	-52.0000
909	-48.0000
910	-50.0000
911	-52.0000
912	-50.0000
913	-50.0000
914	-46.0000
915	-46.0000
916	-48.0000
917	-48.0000
918	-48.0000
919	-52.0000
920	-46.0000
921	-52.0000
922	-56.0000
923	-54.0000
924	-50.0000
925	-52.0000
926	-52.0000
927	-52.0000
928	-52.0000
929	-50.0000
930	-50.0000
931	-46.0000
932	-50.0000
933	-46.0000
934	-46.0000
935	-46.0000
936	-48.0000
937	-54.0000
938	-48.0000
939	-52.0000
940	-48.0000
941	-50.0000
942	-50.0000
943	-48.0000
944	-50.0000
945	-50.0000
946	-48.0000
947	-46.0000
948	-54.0000
949	-48.0000
950	-48.0000
951	-50.0000
952	-44.0000
953	-48.0000
954	-48.0000
955	-48.0000
956	-54.0000
957	-50.0000
958	-46.0000
959	-52.0000
960	-50.0000
961	-52.0000
962	-54.0000
963	-50.0000
964	-50.0000
965	-48.0000
966	-58.0000
967	-48.0000
968	-52.0000
969	-46.0000
970	-50.0000
971	-52.0000
972	-50.0000
973	-50.0000
974	-48.0000
975	-52.0000
976	-50.0000
977	-50.0000
978	-52.0000
979	-50.0000
980	-52.0000
981	-50.0000
982	-50.0000
983	-52.0000
984	-46.0000
985	-50.0000
986	-50.0000
987	-48.0000
988	-46.0000
989	-50.0000
990	-50.0000
991	-50.0000
992	-46.0000
993	-46.0000
994	-50.0000
995	-54.0000
996	-52.0000
997	-50.0000
998	-52.0000
999	-42.0000
1000	-50.0000
1001	-48.0000
1002	-44.0000
1003	-50.0000
1004	-54.0000
1005	-52.0000
1006	-44.0000
1007	-48.0000
1008	-46.0000
1009	-50.0000
1010	-52.0000
1011	-50.0000
1012	-50.0000
1013	-48.0000
1014	-54.0000
1015	-48.0000
1016	-46.0000
1017	-48.0000
1018	-48.0000
1019	-50.0000
1020	-42.0000
1021	-48.0000
1022	-48.0000
1023	-42.0000
1024	-46.0000
1025	-46.0000
1026	-50.0000
1027	-46.0000
1028	-48.0000
1029	-44.0000
1030	-50.0000
1031	-46.0000
1032	-46.0000
1033	-48.0000
1034	-48.0000
1035	-48.0000
1036	-54.0000
1037	-48.0000
1038	-54.0000
1039	-52.0000
1040	-50.0000
1041	-50.0000
1042	-42.0000
1043	-50.0000
1044	-46.0000
1045	-46.0000
1046	-50.0000
1047	-52.0000
1048	-48.0000
1049	-50.0000
1050	-52.0000
1051	-52.0000
1052	-50.0000
1053	-50.0000
1054	-50.0000
1055	-48.0000
1056	-50.0000
1057	-48.0000
1058	-46.0000
1059	-48.0000
1060	-48.0000
1061	-46.0000
1062	-50.0000
1063	-44.0000
1064	-50.0000
1065	-52.0000
1066	-48.0000
1067	-54.0000
1068	-46.0000
1069	-52.0000
1070	-50.0000
1071	-50.0000
1072	-46.0000
1073	-50.0000
1074	-48.0000
1075	-52.0000
1076	-52.0000
1077	-42.0000
1078	-42.0000
1079	-48.0000
1080	-46.0000
1081	-48.0000
1082	-50.0000
1083	-48.0000
1084	-54.0000
1085	-50.0000
1086	-46.0000
1087	-48.0000
1088	-50.0000
1089	-50.0000
1090	-56.0000
1091	-50.0000
1092	-48.0000
1093	-46.0000
1094	-58.0000
1095	-50.0000
1096	-52.0000
1097	-48.0000
1098	-48.0000
1099	-50.0000
1100	-52.0000
1101	-48.0000
1102	-46.0000
1103	-52.0000
1104	-50.0000
1105	-50.0000
1106	-46.0000
1107	-48.0000
1108	-54.0000
1109	-50.0000
1110	-48.0000
1111	-50.0000
1112	-48.0000
1113	-46.0000
1114	-46.0000
1115	-44.0000
1116	-50.0000
1117	-50.0000
1118	-48.0000
1119	-46.0000
1120	-42.0000
1121	-46.0000
1122	-50.0000
1123	-50.0000
1124	-50.0000
1125	-54.0000
1126	-54.0000
1127	-46.0000
1128	-48.0000
1129	-52.0000
1130	-46.0000
1131	-50.0000
1132	-50.0000
1133	-52.0000
1134	-50.0000
1135	-48.0000
1136	-50.0000
1137	-48.0000
1138	-52.0000
1139	-54.0000
1140	-54.0000
1141	-50.0000
1142	-54.0000
1143	-44.0000
1144	-48.0000
1145	-48.0000
1146	-50.0000
1147	-52.0000
1148	-44.0000
1149	-50.0000
1150	-52.0000
1151	-44.0000
1152	-46.0000
1153	-42.0000
1154	-46.0000
1155	-46.0000
1156	-50.0000
1157	-44.0000
1158	-52.0000
1159	-46.0000
1160	-46.0000
1161	-46.0000
1162	-48.0000
1163	-44.0000
1164	-54.0000
1165	-48.0000
1166	-54.0000
1167	-48.0000
1168	-50.0000
1169	-50.0000
1170	-46.0000
1171	-44.0000
1172	-40.0000
1173	-48.0000
1174	-50.0000
1175	-52.0000
1176	-50.0000
1177	-48.0000
1178	-48.0000
1179	-50.0000
1180	-50.0000
1181	-50.0000
1182	-54.0000
1183	-50.0000
1184	-50.0000
1185	-48.0000
1186	-42.0000
1187	-48.0000
1188	-46.0000
1189	-42.0000
1190	-50.0000
1191	-48.0000
1192	-46.0000
1193	-52.0000
1194	-48.0000
1195	-48.0000
1196	-48.0000
1197	-50.0000
1198	-50.0000
1199	-52.0000
1200	-50.0000
1201	-46.0000
1202	-50.0000
1203	-46.0000
1204	-54.0000
1205	-44.0000
1206	-48.0000
1207	-42.0000
1208	-46.0000
1209	-48.0000
1210	-50.0000
1211	-44.0000
1212	-54.0000
1213	-50.0000
1214	-44.0000
1215	-48.0000
1216	-50.0000
1217	-46.0000
1218	-52.0000
1219	-46.0000
1220	-50.0000
1221	-46.0000
1222	-52.0000
1223	-52.0000
1224	-50.0000
1225	-48.0000
1226	-50.0000
1227	-54.0000
1228	-52.0000
1229	-48.0000
1230	-54.0000
1231	-52.0000
1232	-46.0000
1233	-48.0000
1234	-48.0000
1235	-48.0000
1236	-52.0000
1237	-52.0000
1238	-50.0000
1239	-50.0000
1240	-46.0000
1241	-48.0000
1242	-46.0000
1243	-50.0000
1244	-50.0000
1245	-50.0000
1246	-50.0000
1247	-48.0000
1248	-48.0000
1249	-46.0000
1250	-46.0000
1251	-54.0000
1252	-54.0000
1253	-50.0000
1254	-52.0000
1255	-44.0000
1256	-48.0000
1257	-50.0000
1258	-46.0000
1259	-50.0000
1260	-56.0000
1261	-54.0000
1262	-48.0000
1263	-48.0000
1264	-48.0000
1265	-48.0000
1266	-50.0000
1267	-52.0000
1268	-52.0000
1269	-48.0000
1270	-48.0000
1271	-48.0000
1272	-50.0000
1273	-44.0000
1274	-48.0000
1275	-50.0000
1276	-48.0000
1277	-50.0000
1278	-50.0000
1279	-46.0000
1280	-46.0000
1281	-48.0000
1282	-48.0000
1283	-44.0000
1284	-50.0000
1285	-46.0000
1286	-50.0000
1287	-46.0000
1288	-46.0000
1289	-50.0000
1290	-48.0000
1291	-46.0000
1292	-48.0000
1293	-46.0000
1294	-54.0000
1295	-48.0000
1296	-44.0000
1297	-50.0000
1298	-46.0000
1299	-50.0000
1300	-42.0000
1301	-48.0000
1302	-50.0000
1303	-50.0000
1304	-50.0000
1305	-50.0000
1306	-48.0000
1307	-50.0000
1308	-48.0000
1309	-50.0000
1310	-50.0000
1311	-46.0000
1312	-48.0000
1313	-48.0000
1314	-48.0000
1315	-50.0000
1316	-46.0000
1317	-46.0000
1318	-52.0000
1319	-48.0000
1320	-48.0000
1321	-46.0000
1322	-48.0000
1323	-52.0000
1324	-44.0000
1325	-54.0000
1326	-50.0000
1327	-50.0000
1328	-52.0000
1329	-50.0000
1330	-48.0000
1331	-50.0000
1332	-54.0000
1333	-46.0000
1334	-46.0000
1335	-50.0000
1336	-50.0000
1337	-46.0000
1338	-52.0000
1339	-44.0000
1340	-50.0000
1341	-52.0000
1342	-46.0000
1343	-52.0000
1344	-52.0000
1345	-50.0000
1346	-50.0000
1347	-48.0000
1348	-50.0000
1349	-42.0000
1350	-52.0000
1351	-50.0000
1352	-50.0000
1353	-50.0000
1354	-48.0000
1355	-50.0000
1356	-54.0000
1357	-48.0000
1358	-50.0000
1359	-52.0000
1360	-50.0000
1361	-50.0000
1362	-50.0000
1363	-50.0000
1364	-52.0000
1365	-54.0000
1366	-50.0000
1367	-52.0000
1368	-46.0000
1369	-48.0000
1370	-50.0000
1371	-50.0000
1372	-50.0000
1373	-48.0000
1374	-50.0000
1375	-50.0000
1376	-48.0000
1377	-46.0000
1378	-54.0000
1379	-52.0000
1380	-50.0000
1381	-46.0000
1382	-52.0000
1383	-48.0000
1384	-50.0000
1385	-50.0000
1386	-44.0000
1387	-48.0000
1388	-52.0000
1389	-54.0000
1390	-48.0000
1391	-48.0000
1392	-46.0000
1393	-48.0000
1394	-52.0000
1395	-48.0000
1396	-50.0000
1397	-50.0000
1398	-50.0000
1399	-46.0000
1400	-50.0000
1401	-50.0000
1402	-46.0000
1403	-46.0000
1404	-48.0000
1405	-48.0000
1406	-50.0000
1407	-44.0000
1408	-50.0000
1409	-46.0000
1410	-50.0000
1411	-46.0000
1412	-48.0000
1413	-46.0000
1414	-52.0000
1415	-50.0000
1416	-50.0000
1417	-44.0000
1418	-48.0000
1419	-48.0000
1420	-54.0000
1421	-42.0000
1422	-52.0000
1423	-50.0000
1424	-46.0000
1425	-50.0000
1426	-46.0000
1427	-48.0000
1428	-48.0000
1429	-48.0000
1430	-50.0000
1431	-52.0000
1432	-48.0000
1433	-46.0000
1434	-50.0000
1435	-50.0000
1436	-48.0000
1437	-48.0000
1438	-52.0000
1439	-48.0000
1440	-48.0000
1441	-50.0000
1442	-44.0000
1443	-50.0000
1444	-46.0000
1445	-44.0000
1446	-50.0000
1447	-46.0000
1448	-50.0000
1449	-52.0000
1450	-50.0000
1451	-52.0000
1452	-48.0000
1453	-52.0000
1454	-52.0000
1455	-46.0000
1456	-50.0000
1457	-46.0000
1458	-48.0000
1459	-44.0000
1460	-56.0000
1461	-44.0000
1462	-48.0000
1463	-50.0000
1464	-48.0000
1465	-46.0000
1466	-50.0000
1467	-48.0000
1468	-52.0000
1469	-52.0000
1470	-40.0000
1471	-52.0000
1472	-46.0000
1473	-50.0000
1474	-48.0000
1475	-46.0000
1476	-48.0000
1477	-48.0000
1478	-50.0000
1479	-54.0000
1480	-54.0000
1481	-48.0000
1482	-44.0000
1483	-50.0000
1484	-50.0000
1485	-50.0000
1486	-46.0000
1487	-50.0000
1488	-48.0000
1489	-46.0000
1490	-48.0000
1491	-48.0000
1492	-50.0000
1493	-50.0000
1494	-50.0000
1495	-50.0000
1496	-52.0000
1497	-48.0000
1498	-46.0000
1499	-50.0000
1500	-50.0000
1501	-52.0000
1502	-54.0000
1503	-48.0000
1504	-50.0000
1505	-44.0000
1506	-58.0000
1507	-52.0000
1508	-52.0000
1509	-50.0000
1510	-54.0000
1511	-52.0000
1512	-42.0000
1513	-50.0000
1514	-48.0000
1515	-50.0000
1516	-50.0000
1517	-54.0000
1518	-48.0000
1519	-46.0000
1520	-50.0000
1521	-50.0000
1522	-50.0000
1523	-54.0000
1524	-50.0000
1525	-48.0000
1526	-48.0000
1527	-46.0000
1528	-54.0000
1529	-50.0000
1530	-50.0000
1531	-48.0000
1532	-46.0000
1533	-48.0000
1534	-48.0000
1535	-42.0000
1536	-48.0000
1537	-48.0000
1538	-50.0000
1539	-48.0000
1540	-46.0000
1541	-46.0000
1542	-48.0000
1543	-50.0000
1544	-46.0000
1545	-52.0000
1546	-48.0000
1547	-50.0000
1548	-54.0000
1549	-50.0000
1550	-50.0000
1551	-48.0000
1552	-46.0000
1553	-50.0000
1554	-46.0000
1555	-50.0000
1556	-46.0000
1557	-44.0000
1558	-50.0000
1559	-48.0000
1560	-48.0000
1561	-48.0000
1562	-50.0000
1563	-50.0000
1564	-50.0000
1565	-48.0000
1566	-54.0000
1567	-52.0000
1568	-48.0000
1569	-54.0000
1570	-46.0000
1571	-48.0000
1572	-46.0000
1573	-46.0000
1574	-50.0000
1575	-48.0000
1576	-48.0000
1577	-52.0000
1578	-48.0000
1579	-54.0000
1580	-52.0000
1581	-56.0000
1582	-50.0000
1583	-46.0000
1584	-44.0000
1585	-46.0000
1586	-50.0000
1587	-52.0000
1588	-50.0000
1589	-48.0000
1590	-48.0000
1591	-48.0000
1592	-44.0000
1593	-48.0000
1594	-50.0000
1595	-42.0000
1596	-52.0000
1597	-48.0000
1598	-46.0000
1599	-50.0000
1600	-48.0000
1601	-50.0000
1602	-50.0000
1603	-40.0000
1604	-48.0000
1605	-44.0000
1606	-52.0000
1607	-50.0000
1608	-50.0000
1609	-50.0000
1610	-48.0000
1611	-54.0000
1612	-54.0000
1613	-50.0000
1614	-50.0000
1615	-54.0000
1616	-48.0000
1617	-46.0000
1618	-48.0000
1619	-50.0000
1620	-50.0000
1621	-48.0000
1622	-50.0000
1623	-48.0000
1624	-48.0000
1625	-48.0000
1626	-48.0000
1627	-48.0000
1628	-48.0000
1629	-52.0000
1630	-48.0000
1631	-52.0000
1632	-48.0000
1633	-44.0000
1634	-54.0000
1635	-50.0000
1636	-50.0000
1637	-48.0000
1638	-54.0000
1639	-46.0000
1640	-48.0000
1641	-52.0000
1642	-50.0000
1643	-54.0000
1644	-52.0000
1645	-52.0000
1646	-48.0000
1647	-44.0000
1648	-48.0000
1649	-48.0000
1650	-50.0000
1651	-50.0000
1652	-54.0000
1653	-48.0000
1654	-48.0000
1655	-50.0000
1656	-46.0000
1657	-52.0000
1658	-50.0000
1659	-50.0000
1660	-50.0000
1661	-48.0000
1662	-48.0000
1663	-44.0000
1664	-52.0000
